KEGG_ko	anonymous_reads1
ko:K02572	90.04748000000001
ko:K02573	201.61964
ko:K02574	160.85273
ko:K02575	3.19506
ko:K02584	4.91876
ko:K02585	426.35967
ko:K02586	12.56076
ko:K02587	126.13106
ko:K02588	180.38445000000002
ko:K02589	66.64
ko:K02590	24.66304
ko:K02591	68.15348999999999
ko:K02592	23.15967
ko:K02594	35.93477
ko:K02596	10.4632
ko:K02600	421.35801000000004
ko:K02601	267.618951
ko:K02614	85.32784
ko:K02617	19.13307
ko:K02619	64.66497
ko:K02621	60.76768
ko:K02622	63.07901
ko:K02624	19.3529
ko:K02626	3.72532
ko:K02647	46.56383
ko:K02650	25.93635
ko:K02651	12.29165
ko:K02652	93.76355
ko:K02653	69.60785
ko:K02654	139.9849
ko:K02655	7.08535
ko:K02662	26.40724
ko:K02664	5.56401
ko:K02666	18.869799999999998
ko:K02669	85.55153
ko:K02671	14.63735
ko:K02674	46.01442
ko:K02679	6.51323
ko:K02687	101.47418
ko:K02688	29.6195
ko:K02689	3.40499
ko:K02690	3.40499
ko:K02744	204.98586
ko:K02745	288.02299999999997
ko:K02746	26.6052
ko:K02747	20.4555
ko:K02749	38.26901
ko:K02750	38.26901
ko:K02755	164.98491
ko:K02756	164.98491
ko:K02757	164.98491
ko:K02759	156.17103
ko:K02760	38.266239999999996
ko:K02761	37.63619
ko:K02768	172.70589999999999
ko:K02769	160.59676
ko:K02770	146.46855
ko:K02773	54.83178
ko:K02774	341.667907
ko:K02775	127.58969
ko:K02777	133.98288
ko:K02778	16.18778
ko:K02779	16.18778
ko:K02781	7.64151
ko:K02782	80.91914
ko:K02783	103.51634
ko:K02784	91.0077
ko:K02790	66.83861999999999
ko:K02791	66.83861999999999
ko:K02793	155.35473000000002
ko:K02794	110.96851
ko:K02795	100.04488
ko:K02796	82.98455999999999
ko:K02798	68.57861
ko:K02799	61.71143
ko:K02800	61.71143
ko:K02802	13.357
ko:K02803	90.98682
ko:K02804	90.98682
ko:K02805	94.08478699999999
ko:K02806	61.03663
ko:K02808	30.7501
ko:K02809	63.25218
ko:K02810	63.25218
ko:K02814	3.82812
ko:K02815	3.3434
ko:K02818	8.98393
ko:K02819	8.98393
ko:K02821	20.8857
ko:K02822	107.3943
ko:K02823	297.80181
ko:K02824	97.04559
ko:K02825	84.56336
ko:K02834	185.23615
ko:K02835	304.00939
ko:K02836	105.10562999999999
ko:K02837	248.88078
ko:K02838	291.3687
ko:K02841	39.6565
ko:K02843	136.75138
ko:K02847	15.588550000000001
ko:K02849	4.9369
ko:K02851	43.584089999999996
ko:K02852	9.98888
ko:K02856	84.34765
ko:K02858	2.98862
ko:K02860	305.00105
ko:K02863	237.226923
ko:K02864	227.99851999999998
ko:K02867	185.87474
ko:K02871	285.25939999999997
ko:K02874	334.62113
ko:K02876	217.3749
ko:K02878	567.39863
ko:K02879	586.95468
ko:K02881	299.10714
ko:K02884	341.43941
ko:K02886	234.75943
ko:K02887	250.63182
ko:K02888	301.82436
ko:K02890	340.27425999999997
ko:K02892	581.37378
ko:K02895	448.40264
ko:K02897	116.39935
ko:K02899	597.89492
ko:K02902	936.0125
ko:K02904	1217.6094
ko:K02906	211.111754
ko:K02907	983.3162
ko:K02909	878.680791
ko:K02911	677.8525000000001
ko:K02913	1179.7314000000001
ko:K02914	718.441832
ko:K02916	1033.143665
ko:K02919	11.2289
ko:K02926	265.39163
ko:K02931	255.134
ko:K02933	275.88570999999996
ko:K02935	331.72114999999997
ko:K02939	312.036
ko:K02945	250.323419
ko:K02946	501.22284
ko:K02948	455.12203999999997
ko:K02950	279.19615
ko:K02952	444.02159
ko:K02954	1053.33916
ko:K02956	639.30617
ko:K02959	647.8945199999999
ko:K02961	878.66736
ko:K02963	1505.066
ko:K02965	717.2512
ko:K02967	211.55528999999999
ko:K02968	869.34045
ko:K02970	343.35200000000003
ko:K02982	232.74796
ko:K02986	227.10213
ko:K02988	168.63092
ko:K02990	767.56908
ko:K02992	159.12933
ko:K02994	250.848421
ko:K02996	205.5139
ko:K03040	260.052145
ko:K03043	729.02416
ko:K03046	227.92406
ko:K03060	488.36391
ko:K03070	311.15829
ko:K03071	34.4652
ko:K03072	155.521437
ko:K03073	733.84314
ko:K03074	32.41037
ko:K03075	1699.3567
ko:K03076	248.123614
ko:K03077	154.40696
ko:K03079	7.27817
ko:K03086	199.688324
ko:K03088	3889.287764
ko:K03089	27.1506
ko:K03090	8.78472
ko:K03091	278.234287
ko:K03092	140.96823
ko:K03093	5.24391
ko:K03098	22.31918
ko:K03100	544.21728
ko:K03101	192.75688
ko:K03106	233.266333
ko:K03110	235.42091
ko:K03111	703.68622
ko:K03113	64.46029
ko:K03116	423.92859
ko:K03117	133.67872
ko:K03118	86.66431
ko:K03146	4.21907
ko:K03147	206.79747
ko:K03148	87.79344999999999
ko:K03149	194.4323
ko:K03150	276.65722
ko:K03151	98.75343000000001
ko:K03152	151.03823
ko:K03154	1164.17439
ko:K03168	192.49423
ko:K03169	785.28919
ko:K03177	374.01195
ko:K03179	81.98294
ko:K03182	6.28508
ko:K03183	139.46661
ko:K03186	9.34077
ko:K03187	18.06028
ko:K03188	43.52035
ko:K03189	36.26405
ko:K03190	14.90685
ko:K03205	912.8892999999999
ko:K03210	295.07927
ko:K03215	1217.97553
ko:K03216	228.91415
ko:K03217	281.88265
ko:K03218	670.63603
ko:K03223	6.93687
ko:K03224	17.62389
ko:K03269	68.0758
ko:K03270	73.20911
ko:K03271	75.39327
ko:K03272	53.89606
ko:K03273	118.0697
ko:K03274	46.21899
ko:K03281	223.94673
ko:K03282	216.6642
ko:K03284	302.0582
ko:K03285	24.77386
ko:K03286	54.30316
ko:K03289	60.1631
ko:K03290	26.500680000000003
ko:K03292	145.64598999999998
ko:K03293	42.96237
ko:K03294	215.54054
ko:K03296	771.32077
ko:K03297	9.10905
ko:K03299	44.61289
ko:K03300	75.34251
ko:K03301	14.04064
ko:K03303	71.687324
ko:K03305	105.28227
ko:K03306	158.55813
ko:K03307	213.80722
ko:K03308	557.022391
ko:K03310	339.69933
ko:K03311	36.4348
ko:K03312	99.2365
ko:K03313	112.66314
ko:K03315	330.65556
ko:K03316	46.63664
ko:K03317	27.04293
ko:K03319	20.76292
ko:K03320	174.44098
ko:K03321	124.39013
ko:K03322	210.67569
ko:K03324	245.582
ko:K03325	106.76629
ko:K03326	82.84569
ko:K03327	227.49059
ko:K03328	100.48164
ko:K03332	134.32143
ko:K03335	35.68635
ko:K03336	28.84383
ko:K03337	19.92803
ko:K03338	4.36615
ko:K03340	248.67445
ko:K03342	4.8104
ko:K03365	10.12612
ko:K03367	7.50769
ko:K03382	5.7905999999999995
ko:K03385	108.25695999999999
ko:K03386	198.3096
ko:K03387	62.81966
ko:K03388	37.1449
ko:K03389	49.55735
ko:K03390	47.13002
ko:K03394	24.90303
ko:K03399	0.0
ko:K03402	219.53655
ko:K03404	56.33556
ko:K03405	9.13372
ko:K03406	524.1154
ko:K03407	91.99877
ko:K03408	27.61874
ko:K03409	25.8308
ko:K03410	21.95747
ko:K03411	84.37373
ko:K03412	19.296
ko:K03413	204.34915999999998
ko:K03415	12.34921
ko:K03424	196.63825
ko:K03425	83.8942
ko:K03426	118.0886
ko:K03427	1663.93605
ko:K03429	77.55731
ko:K03430	139.96237
ko:K03431	303.9335
ko:K03435	5.49981
ko:K03436	101.69136
ko:K03437	215.969001
ko:K03438	192.906013
ko:K03439	174.62551
ko:K03442	267.97888
ko:K03444	5.7993
ko:K03446	10.361799999999999
ko:K03449	3.80634
ko:K03451	8.9156
ko:K03453	114.05787
ko:K03455	255.33593
ko:K03457	3.89897
ko:K03458	169.8623
ko:K03465	80.47509
ko:K03466	303.76589
ko:K03469	154.11697
ko:K03470	152.17736
ko:K03471	24.46653
ko:K03473	43.50457
ko:K03474	30.007520000000003
ko:K03475	95.12080999999999
ko:K03480	3.26946
ko:K03481	3.46081
ko:K03483	32.13475
ko:K03484	40.4027
ko:K03486	143.61601000000002
ko:K03487	3.93806
ko:K03488	95.91776
ko:K03489	8.30775
ko:K03491	97.37351
ko:K03492	29.54229
ko:K03493	3.91753
ko:K03495	474.12958
ko:K03496	505.069777
ko:K03497	563.224369
ko:K03498	458.00762000000003
ko:K03499	373.43679
ko:K03500	85.12531
ko:K03501	518.1918900000001
ko:K03502	302.06526
ko:K03503	110.76108
ko:K03517	162.177585
ko:K03518	106.98224
ko:K03521	288.15346999999997
ko:K03522	251.55301500000002
ko:K03523	158.49142
ko:K03524	217.066973
ko:K03525	303.02189
ko:K03526	178.178217
ko:K03527	238.58119
ko:K03529	125.66144
ko:K03530	1044.71843
ko:K03531	182.35599
ko:K03533	13.696649999999998
ko:K03534	113.23704
ko:K03536	455.28771
ko:K03543	83.072286
ko:K03544	218.11256
ko:K03545	621.60297
ko:K03546	277.46056
ko:K03547	181.42765
ko:K03549	11.97411
ko:K03550	255.02472
ko:K03551	263.201707
ko:K03553	200.66676
ko:K03555	186.55457
ko:K03556	11.3904
ko:K03558	62.649029999999996
ko:K03559	118.11998
ko:K03560	49.7041
ko:K03561	334.59597
ko:K03562	33.672
ko:K03563	66.5348
ko:K03564	148.08613
ko:K03565	148.296577
ko:K03567	5.39769
ko:K03568	39.191720000000004
ko:K03569	295.96365
ko:K03570	191.117105
ko:K03571	106.4135
ko:K03572	202.3284
ko:K03574	331.38896
ko:K03575	241.36355
ko:K03578	21.5173
ko:K03579	4.9546
ko:K03580	4.5212900000000005
ko:K03581	112.72989
ko:K03584	204.04024
ko:K03585	378.096045
ko:K03587	142.3464
ko:K03588	300.79956
ko:K03589	111.20325
ko:K03590	50.682655
ko:K03592	4.5205
ko:K03593	96.87574
ko:K03594	101.69514
ko:K03595	242.12629
ko:K03596	198.36943
ko:K03599	28.9801
ko:K03600	42.5697
ko:K03601	142.88461
ko:K03602	451.7663
ko:K03604	51.2968
ko:K03605	58.15885
ko:K03606	129.10562
ko:K03608	75.9728
ko:K03609	51.33613
ko:K03610	7.616490000000001
ko:K03612	155.08658
ko:K03613	93.26183999999999
ko:K03614	112.610003
ko:K03615	83.10628
ko:K03616	133.472413
ko:K03617	174.2768
ko:K03618	24.9633
ko:K03619	6.91845
ko:K03620	58.40664
ko:K03621	89.12374
ko:K03624	374.03557
ko:K03625	147.675143
ko:K03628	213.63526
ko:K03629	174.97001
ko:K03630	182.26789
ko:K03631	180.98617000000002
ko:K03634	62.93336
ko:K03636	106.6386
ko:K03637	156.63147
ko:K03639	79.77083999999999
ko:K03640	102.34611
ko:K03641	57.9977
ko:K03642	83.56949
ko:K03644	44.75711
ko:K03646	89.23235
ko:K03647	15.146709999999999
ko:K03648	172.07672
ko:K03649	122.23796
ko:K03650	158.18797
ko:K03651	36.76914
ko:K03652	4.44881
ko:K03654	350.19168
ko:K03655	617.602954
ko:K03657	609.543123
ko:K03658	26.77787
ko:K03660	49.49704
ko:K03664	272.79393
ko:K03665	328.31338
ko:K03666	102.4049
ko:K03668	16.830659999999998
ko:K03671	803.89791
ko:K03672	5.11754
ko:K03673	7.15349
ko:K03676	52.7582
ko:K03684	30.52385
ko:K03685	178.38309999999998
ko:K03686	401.3537
ko:K03687	217.76652
ko:K03688	72.18409
ko:K03694	16.37407
ko:K03695	288.5171
ko:K03696	337.56228
ko:K03697	46.578579999999995
ko:K03698	93.52535
ko:K03699	172.020353
ko:K03700	13.123999999999999
ko:K03701	476.04357
ko:K03702	346.46302000000003
ko:K03703	149.5402
ko:K03704	617.19682
ko:K03705	130.96726999999998
ko:K03706	38.168099999999995
ko:K03707	19.70785
ko:K03708	22.312640000000002
ko:K03709	1226.39446
ko:K03710	340.2342
ko:K03711	268.40443
ko:K03716	19.63712
ko:K03718	48.38918
ko:K03719	99.51676
ko:K03722	99.71974
ko:K03723	174.29112
ko:K03724	88.63835
ko:K03727	9.52812
ko:K03732	5.22307
ko:K03733	251.54364
ko:K03734	413.72995000000003
ko:K03735	61.0449
ko:K03736	51.95732
ko:K03737	302.55774
ko:K03738	98.68166
ko:K03739	4.35447
ko:K03740	5.029730000000001
ko:K03741	83.61735999999999
ko:K03742	121.64775999999999
ko:K03743	170.88331
ko:K03744	148.03297
ko:K03745	207.166
ko:K03748	2.48618
ko:K03749	4.78615
ko:K03750	72.67891
ko:K03752	74.2889
ko:K03753	39.76807
ko:K03758	67.16515
ko:K03760	3.64577
ko:K03762	20.18572
ko:K03763	133.45740999999998
ko:K03767	67.0664
ko:K03768	297.226591
ko:K03769	30.33901
ko:K03770	110.18199
ko:K03771	86.05874
ko:K03772	77.793717
ko:K03773	129.022197
ko:K03774	9.38756
ko:K03775	34.76488
ko:K03778	43.86043
ko:K03779	53.99739
ko:K03780	20.00862
ko:K03781	81.10552
ko:K03783	85.35974
ko:K03784	71.42179
ko:K03785	24.5688
ko:K03786	217.86855
ko:K03787	89.78399
ko:K03789	183.33584
ko:K03790	187.01058
ko:K03795	6.97467
ko:K03797	345.05623199999997
ko:K03798	357.18915499999997
ko:K03799	108.12773999999999
ko:K03800	76.17294
ko:K03801	51.135823
ko:K03803	45.03504
ko:K03805	9.02637
ko:K03810	19.80146
ko:K03811	109.00112999999999
ko:K03813	18.70832
ko:K03814	32.42035
ko:K03816	136.37977999999998
ko:K03817	54.98538
ko:K03818	32.74896
ko:K03819	3.0566
ko:K03820	33.137561000000005
ko:K03821	13.3733
ko:K03823	203.73327
ko:K03824	8.18817
ko:K03826	75.75292
ko:K03827	129.24363
ko:K03828	8.1472
ko:K03830	79.5007
ko:K03832	146.37452
ko:K03833	90.87387
ko:K03837	27.0135
ko:K03839	45.767074
ko:K03841	9.20813
ko:K03851	3.87174
ko:K03856	104.41728
ko:K03885	21.43157
ko:K03892	646.0728
ko:K03923	9.2344
ko:K03924	371.36591
ko:K03925	122.31354999999999
ko:K03926	87.5312
ko:K03928	24.29775
ko:K03929	79.91477
ko:K03931	77.86994
ko:K03932	9.22691
ko:K03969	4.64042
ko:K03972	29.423299999999998
ko:K03973	118.0287
ko:K03975	88.78147
ko:K03976	162.6309
ko:K03977	171.22513
ko:K03978	235.76441
ko:K03979	151.75727
ko:K03980	131.20313
ko:K03981	33.8483
ko:K04014	10.32918
ko:K04019	264.99214
ko:K04023	7.95573
ko:K04024	4.67512
ko:K04026	70.78326
ko:K04027	263.33918
ko:K04028	52.24977
ko:K04029	82.60420500000001
ko:K04030	9.89963
ko:K04031	132.70664
ko:K04032	67.37014
ko:K04034	50.12058999999999
ko:K04041	133.71618
ko:K04042	215.33176
ko:K04043	333.58812
ko:K04047	168.35318
ko:K04061	22.64311
ko:K04065	3.98483
ko:K04066	199.05526
ko:K04068	246.43856
ko:K04069	589.8804700000001
ko:K04070	141.47273
ko:K04072	171.26767999999998
ko:K04074	29.9494
ko:K04075	154.60662
ko:K04077	200.06667
ko:K04078	685.73266
ko:K04079	204.12539
ko:K04083	115.69721
ko:K04084	98.36337
ko:K04085	190.70666
ko:K04087	43.12034
ko:K04088	30.51085
ko:K04092	20.1742
ko:K04094	140.50677000000002
ko:K04095	63.303509999999996
ko:K04096	445.69619
ko:K04112	36.61665
ko:K04113	25.49904
ko:K04115	4.47117
ko:K04127	7.64319
ko:K04342	9.06217
ko:K04477	24.00887
ko:K04485	192.52783
ko:K04486	192.84958
ko:K04487	285.69715
ko:K04488	109.41057
ko:K04516	92.30113
ko:K04517	100.79484
ko:K04518	292.2753
ko:K04562	41.66303
ko:K04564	79.23257
ko:K04565	26.48283
ko:K04567	273.67352999999997
ko:K04651	233.5387
ko:K04652	101.78719000000001
ko:K04653	113.33139
ko:K04654	37.99087
ko:K04655	100.06661
ko:K04656	104.28761
ko:K04720	187.51806
ko:K04744	41.68258
ko:K04748	4.39969
ko:K04749	84.37982
ko:K04750	80.8474
ko:K04751	137.05174
ko:K04752	22.0908
ko:K04754	7.07846
ko:K04757	13.19334
ko:K04758	2533.71754
ko:K04759	574.3529599999999
ko:K04760	6.57984
ko:K04761	96.63911
ko:K04762	38.60146
ko:K04763	237.02759
ko:K04764	205.50482
ko:K04767	15.1618
ko:K04768	4.22485
ko:K04769	34.52523
ko:K04771	214.76294
ko:K04773	66.1231
ko:K04781	3.97033
ko:K04784	26.72619
ko:K04794	7.30265
ko:K04844	13.62962
ko:K04940	80.00259
ko:K05020	13.086030000000001
ko:K05275	5.32198
ko:K05297	949.19
ko:K05299	8.77729
ko:K05303	6.2781
ko:K05306	110.69719
ko:K05311	12.1953
ko:K05337	299.4923
ko:K05338	11.0262
ko:K05340	32.45828
ko:K05341	32.53419
ko:K05343	40.20098
ko:K05349	913.368979
ko:K05350	18.75625
ko:K05351	12.672239999999999
ko:K05352	99.21888
ko:K05363	4.98202
ko:K05364	110.16193
ko:K05366	275.78408
ko:K05367	41.67166
ko:K05396	10.12684
ko:K05499	37.89329
ko:K05501	35.2689
ko:K05515	337.65497999999997
ko:K05516	143.41982
ko:K05520	62.58426
ko:K05521	3.52191
ko:K05524	35.060599999999994
ko:K05539	6.04232
ko:K05540	247.58909
ko:K05541	5.05876
ko:K05589	77.193
ko:K05591	22.272
ko:K05592	209.89684
ko:K05593	9.58634
ko:K05595	119.302284
ko:K05597	38.1679
ko:K05601	174.43738000000002
ko:K05606	51.48302
ko:K05739	2.75879
ko:K05770	77.95294
ko:K05772	26.251993000000002
ko:K05773	9.331040000000002
ko:K05776	79.83376
ko:K05780	4.44434
ko:K05781	4.17713
ko:K05783	52.792699999999996
ko:K05785	9.814499999999999
ko:K05786	23.35935
ko:K05788	113.064
ko:K05794	10.51365
ko:K05795	20.22909
ko:K05796	21.83844
ko:K05799	41.21185
ko:K05800	32.50202
ko:K05801	22.52848
ko:K05802	67.3243
ko:K05805	10.0901
ko:K05807	178.10677
ko:K05808	362.71603999999996
ko:K05810	200.75003999999998
ko:K05813	11.701360000000001
ko:K05814	23.7275
ko:K05815	18.24011
ko:K05823	10.3169
ko:K05825	58.68968
ko:K05832	84.23486
ko:K05833	75.99025
ko:K05837	177.80311
ko:K05838	11.38199
ko:K05845	119.54941
ko:K05846	159.02787
ko:K05847	96.62067
ko:K05878	101.44097
ko:K05879	28.500624000000002
ko:K05881	19.8021
ko:K05882	16.1117
ko:K05895	439.39455
ko:K05896	86.37473
ko:K05917	142.345
ko:K05919	305.67990399999996
ko:K05934	89.15005
ko:K05936	59.89658
ko:K05939	64.24479
ko:K05946	57.31673
ko:K05966	12.0529
ko:K05970	330.72318
ko:K05985	132.47294
ko:K05988	17.71698
ko:K05989	333.87256
ko:K05995	38.73013
ko:K06001	172.22693
ko:K06012	18.005969999999998
ko:K06013	29.098840000000003
ko:K06015	102.57941
ko:K06016	35.01045
ko:K06019	42.482910000000004
ko:K06020	8.0609
ko:K06023	104.77071
ko:K06024	148.52533
ko:K06041	84.3111
ko:K06042	318.62354
ko:K06044	3.96016
ko:K06045	10.004660000000001
ko:K06048	9.4414
ko:K06076	56.351084
ko:K06077	4.77952
ko:K06079	20.14504
ko:K06113	169.17346
ko:K06131	195.64069
ko:K06132	60.298289999999994
ko:K06133	254.71503
ko:K06139	38.13682
ko:K06142	175.36137
ko:K06143	10.35747
ko:K06147	2505.952483
ko:K06148	73.13758
ko:K06149	43.64873
ko:K06153	379.82502999999997
ko:K06155	17.99342
ko:K06158	500.86499299999997
ko:K06162	3.92171
ko:K06163	12.678609999999999
ko:K06164	3.33239
ko:K06165	4.0751
ko:K06166	5.75702
ko:K06167	39.94513
ko:K06168	179.48822
ko:K06173	214.74787
ko:K06175	6.6754
ko:K06177	106.10989000000001
ko:K06178	233.31550000000001
ko:K06179	65.83858000000001
ko:K06180	766.21009
ko:K06181	7.53098
ko:K06182	23.844549999999998
ko:K06183	98.12157
ko:K06186	8.07393
ko:K06187	946.5615799999999
ko:K06188	81.78249
ko:K06189	29.5905
ko:K06191	119.2574
ko:K06192	16.67655
ko:K06195	9.21027
ko:K06196	36.97569
ko:K06199	283.05209
ko:K06200	275.41872
ko:K06201	133.4281
ko:K06202	23.1414
ko:K06203	3.13377
ko:K06204	147.9514
ko:K06206	58.8044
ko:K06207	259.73199999999997
ko:K06209	50.90437
ko:K06212	8.75678
ko:K06213	140.31305
ko:K06215	115.9685
ko:K06217	170.56789
ko:K06218	375.49940000000004
ko:K06223	89.67597
ko:K06236	0.0
ko:K06281	42.35011
ko:K06282	35.542797
ko:K06283	393.632
ko:K06284	145.8502
ko:K06287	250.00056
ko:K06295	81.62526
ko:K06296	67.72899000000001
ko:K06297	67.39482
ko:K06298	51.04062
ko:K06306	93.88571
ko:K06310	4.55586
ko:K06313	5.29246
ko:K06317	617.1263
ko:K06320	95.26637
ko:K06330	25.82731
ko:K06331	7.181850000000001
ko:K06333	257.12046
ko:K06334	118.34409
ko:K06337	7.181850000000001
ko:K06338	9.7612
ko:K06346	210.77713
ko:K06350	12.5278
ko:K06351	12.9827
ko:K06373	181.17596
ko:K06374	393.73166
ko:K06378	69.91864
ko:K06379	38.51708
ko:K06381	307.3415
ko:K06382	417.404
ko:K06383	45.67166
ko:K06384	49.78859
ko:K06385	31.274520000000003
ko:K06386	25.2017
ko:K06387	53.36164
ko:K06390	39.6729
ko:K06391	38.969570000000004
ko:K06392	345.57370000000003
ko:K06393	69.34577
ko:K06394	32.29933
ko:K06395	33.81454
ko:K06396	36.97642
ko:K06397	39.332809999999995
ko:K06398	40.775079999999996
ko:K06399	96.25204
ko:K06400	460.20552
ko:K06402	50.54683
ko:K06403	9.67025
ko:K06404	7.630982
ko:K06405	80.7689
ko:K06406	74.46187
ko:K06407	183.81162999999998
ko:K06408	22.13205
ko:K06409	110.79255
ko:K06410	74.6763
ko:K06411	44.13852
ko:K06412	138.72868
ko:K06413	67.23458
ko:K06415	4.95964
ko:K06416	167.48441
ko:K06421	377.35710000000006
ko:K06423	133.238
ko:K06425	51.8156
ko:K06438	24.426859999999998
ko:K06442	77.40429
ko:K06446	4.24197
ko:K06518	94.0598
ko:K06580	8.11427
ko:K06596	4.39752
ko:K06603	19.10314
ko:K06608	3.80529
ko:K06714	463.22117
ko:K06718	3.92292
ko:K06726	84.87049999999999
ko:K06857	33.76395
ko:K06859	61.553490000000004
ko:K06861	115.37861
ko:K06864	57.96897
ko:K06867	109.06591999999999
ko:K06871	205.19706
ko:K06872	362.473573
ko:K06877	61.32157
ko:K06879	25.19631
ko:K06881	167.110077
ko:K06883	13.665
ko:K06885	7.7318299999999995
ko:K06888	66.84712
ko:K06889	492.4966
ko:K06890	54.96744
ko:K06891	11.7968
ko:K06893	7.5744
ko:K06894	96.41422299999999
ko:K06895	6.03162
ko:K06897	89.26746
ko:K06898	92.50966
ko:K06901	150.41469999999998
ko:K06902	244.19927
ko:K06903	18.11007
ko:K06904	6.64456
ko:K06905	13.18851
ko:K06907	10.94582
ko:K06908	15.73594
ko:K06909	104.0435
ko:K06910	152.8689
ko:K06911	58.404180000000004
ko:K06915	92.24766
ko:K06919	124.82354
ko:K06920	40.19745
ko:K06921	349.116133
ko:K06923	54.87326
ko:K06925	262.83862
ko:K06926	122.19416
ko:K06928	3.82567
ko:K06934	36.0366
ko:K06940	66.18219
ko:K06941	151.51651
ko:K06942	158.43761999999998
ko:K06949	238.24369
ko:K06950	107.84546
ko:K06952	19.4117
ko:K06956	48.22358
ko:K06958	163.03203
ko:K06959	188.35625
ko:K06960	552.6131
ko:K06962	10.99845
ko:K06966	133.95580999999999
ko:K06967	53.581689999999995
ko:K06968	5.27641
ko:K06969	380.94506
ko:K06970	4.52625
ko:K06971	45.39407
ko:K06972	58.157717
ko:K06973	95.373751
ko:K06975	213.97413999999998
ko:K06978	36.40611
ko:K06987	23.266399999999997
ko:K06988	7.02372
ko:K06989	26.772470000000002
ko:K06993	5.42216
ko:K06996	42.31415
ko:K06997	164.93839
ko:K06998	21.098399999999998
ko:K06999	36.23592
ko:K07000	46.47976
ko:K07001	268.83356699999996
ko:K07003	94.811461
ko:K07005	251.63147
ko:K07006	27.1172
ko:K07007	133.16095
ko:K07009	26.478990000000003
ko:K07010	122.79358
ko:K07011	287.43354999999997
ko:K07012	103.89896999999999
ko:K07013	7.03599
ko:K07014	14.41696
ko:K07015	38.55909
ko:K07016	17.49559
ko:K07017	6.72883
ko:K07019	5.81837
ko:K07023	83.17005
ko:K07025	316.208053
ko:K07027	376.16571999999996
ko:K07029	89.68982
ko:K07030	112.86527000000001
ko:K07031	13.93746
ko:K07032	31.88956
ko:K07033	288.16118
ko:K07034	5.19144
ko:K07035	80.96287
ko:K07037	59.408339999999995
ko:K07038	26.9673
ko:K07039	29.8709
ko:K07040	86.98037
ko:K07042	173.39462
ko:K07043	324.65188
ko:K07045	329.5528
ko:K07046	5.85477
ko:K07048	6.54211
ko:K07051	5.43397
ko:K07052	218.00294
ko:K07053	169.41642
ko:K07056	280.239441
ko:K07058	167.40769
ko:K07061	0.0
ko:K07062	3.6316
ko:K07069	68.6894
ko:K07071	123.72258
ko:K07074	15.979289999999999
ko:K07075	264.54978
ko:K07078	45.89572
ko:K07079	524.73593
ko:K07080	63.242059999999995
ko:K07082	250.51345
ko:K07084	12.1606
ko:K07085	282.169946
ko:K07088	397.49607000000003
ko:K07089	328.92166000000003
ko:K07090	804.4475150000001
ko:K07091	100.07674
ko:K07095	625.318346
ko:K07096	2.47434
ko:K07098	248.81172999999998
ko:K07099	44.02037
ko:K07101	4.02064
ko:K07102	61.81187
ko:K07105	343.35722999999996
ko:K07106	55.44211
ko:K07107	224.79853
ko:K07109	7.22023
ko:K07110	0.0
ko:K07112	97.28384
ko:K07114	186.27183
ko:K07115	22.821649999999998
ko:K07118	40.060140000000004
ko:K07120	14.83711
ko:K07121	31.07512
ko:K07122	13.0928
ko:K07124	72.16266999999999
ko:K07126	578.62567
ko:K07130	20.3971
ko:K07132	7.84641
ko:K07133	738.66598
ko:K07137	571.2894
ko:K07138	254.08997000000002
ko:K07139	182.70128
ko:K07141	24.5435
ko:K07148	156.59254
ko:K07149	17.618949999999998
ko:K07150	51.26208
ko:K07154	247.47741
ko:K07160	16.30428
ko:K07162	71.2369
ko:K07164	57.381119999999996
ko:K07166	522.42576
ko:K07171	146.65545
ko:K07173	140.26808
ko:K07175	73.57732
ko:K07177	8.95673
ko:K07180	4.55824
ko:K07183	96.95909999999999
ko:K07184	8.66101
ko:K07192	228.44925
ko:K07213	250.4921
ko:K07214	21.62373
ko:K07216	156.44211
ko:K07217	17.94594
ko:K07219	27.29978
ko:K07220	37.2976
ko:K07221	103.81102
ko:K07223	31.298399999999997
ko:K07230	12.65029
ko:K07231	6.71123
ko:K07238	628.7991
ko:K07239	4.24523
ko:K07240	266.88356
ko:K07243	10.51821
ko:K07246	9.03369
ko:K07248	124.68499
ko:K07250	24.18497
ko:K07258	359.29589
ko:K07259	38.47716
ko:K07260	110.540367
ko:K07262	4.68058
ko:K07263	228.10406999999998
ko:K07267	9.77731
ko:K07271	174.46044
ko:K07272	18.3311
ko:K07273	125.0052
ko:K07275	4.82526
ko:K07276	3.90845
ko:K07277	72.65327
ko:K07278	3.15583
ko:K07281	4.43452
ko:K07282	166.75969
ko:K07283	2.65063
ko:K07284	183.97351
ko:K07289	106.468564
ko:K07301	152.07011
ko:K07302	5.26046
ko:K07304	47.61635
ko:K07305	5.5501
ko:K07306	110.92455
ko:K07307	163.93727
ko:K07308	218.92526
ko:K07309	32.89244
ko:K07310	13.848099999999999
ko:K07311	17.42784
ko:K07313	9.589369999999999
ko:K07315	31.459
ko:K07316	301.32781
ko:K07318	11.45357
ko:K07319	4.54997
ko:K07322	125.64627
ko:K07323	5.64516
ko:K07326	11.4101
ko:K07334	32.988730000000004
ko:K07335	102.719585
ko:K07337	3.69696
ko:K07339	50.4921
ko:K07340	6.99257
ko:K07341	39.29924
ko:K07343	255.96022
ko:K07386	117.97527
ko:K07387	15.7851
ko:K07391	885.3896010000001
