KEGG_ko	microbiome0
ko:K02575	3.12993
ko:K02584	5.20188
ko:K02585	20.970579999999998
ko:K02586	23.729789999999998
ko:K02587	123.35047300000001
ko:K02588	204.45847
ko:K02589	34.49427
ko:K02590	39.75296
ko:K02591	71.57556
ko:K02592	14.07629
ko:K02594	50.27349
ko:K02596	6.66926
ko:K02600	286.86981000000003
ko:K02601	313.324221
ko:K02614	77.61703
ko:K02617	17.42398
ko:K02619	65.94038
ko:K02621	89.17479
ko:K02622	89.54036
ko:K02624	9.87149
ko:K02626	2.95625
ko:K02647	76.35699
ko:K02650	41.15468
ko:K02651	35.07898
ko:K02652	58.03646
ko:K02653	75.69323
ko:K02654	181.452224
ko:K02655	7.22777
ko:K02662	46.14212
ko:K02664	6.67898
ko:K02666	88.39218
ko:K02669	91.3151
ko:K02671	14.77093
ko:K02674	8.90145
ko:K02679	4.27192
ko:K02687	83.45084
ko:K02688	28.1315
ko:K02689	4.2703
ko:K02690	4.2703
ko:K02744	195.05294
ko:K02745	317.32252700000004
ko:K02746	25.250020000000003
ko:K02747	24.441
ko:K02749	44.30046
ko:K02750	44.30046
ko:K02755	132.64317
ko:K02756	132.64317
ko:K02757	132.64317
ko:K02759	203.43152999999998
ko:K02760	163.06238
ko:K02761	97.441594
ko:K02768	180.04416
ko:K02769	164.63716
ko:K02770	168.11863
ko:K02773	62.48586
ko:K02774	386.98616000000004
ko:K02775	51.88342
ko:K02777	133.76649999999998
ko:K02778	35.90485
ko:K02779	35.90485
ko:K02781	6.23694
ko:K02782	104.09594
ko:K02783	132.93344
ko:K02784	178.4384
ko:K02790	61.27266
ko:K02791	61.27266
ko:K02793	101.53895
ko:K02794	108.42438
ko:K02795	127.40256000000001
ko:K02796	88.40941
ko:K02798	61.001787
ko:K02799	23.560187
ko:K02800	23.560187
ko:K02802	23.10944
ko:K02803	104.50093
ko:K02804	104.50093
ko:K02805	191.532638
ko:K02806	56.85128
ko:K02808	32.3848
ko:K02809	52.38228
ko:K02810	52.38228
ko:K02814	5.02487
ko:K02815	3.52546
ko:K02818	5.92762
ko:K02819	5.92762
ko:K02821	21.854
ko:K02822	71.42237
ko:K02823	211.33348
ko:K02824	169.0179
ko:K02825	159.55485
ko:K02834	238.679193
ko:K02835	289.02187
ko:K02836	200.63369
ko:K02837	208.26412
ko:K02838	426.02666999999997
ko:K02839	29.8689
ko:K02841	35.3845
ko:K02843	150.40609
ko:K02847	119.67045999999999
ko:K02849	4.38767
ko:K02851	35.069050000000004
ko:K02852	18.48938
ko:K02856	45.3825
ko:K02858	3.25081
ko:K02860	188.74424
ko:K02863	181.90671
ko:K02864	316.33986
ko:K02867	225.28357
ko:K02871	270.28852
ko:K02874	347.48274000000004
ko:K02876	239.583564
ko:K02878	256.07634
ko:K02879	271.69169
ko:K02881	325.16399
ko:K02884	247.90365
ko:K02886	313.491805
ko:K02887	216.353757
ko:K02888	323.036212
ko:K02890	381.0647
ko:K02892	534.758601
ko:K02895	485.904711
ko:K02897	128.27994
ko:K02899	680.7752499999999
ko:K02902	1016.535792
ko:K02904	1093.4336
ko:K02906	233.59611
ko:K02907	1637.9363
ko:K02909	958.41419
ko:K02911	799.20111
ko:K02913	387.01583
ko:K02914	799.9248670000001
ko:K02916	1287.633418
ko:K02919	39.8003
ko:K02926	263.78943
ko:K02931	262.34334
ko:K02933	183.183064
ko:K02935	356.93927
ko:K02939	310.38008
ko:K02945	339.59347
ko:K02946	465.43414
ko:K02948	289.65617000000003
ko:K02950	332.16526
ko:K02952	358.29411
ko:K02954	954.3174399999999
ko:K02956	656.08994
ko:K02959	836.8555299999999
ko:K02961	787.01273
ko:K02963	1281.92565
ko:K02965	744.018447
ko:K02967	248.41355000000001
ko:K02968	992.51634
ko:K02970	421.7673
ko:K02982	270.589794
ko:K02986	205.05512
ko:K02988	221.34154
ko:K02990	932.358191
ko:K02992	168.60132
ko:K02994	294.50958199999997
ko:K02996	205.90496
ko:K03040	221.73591
ko:K03043	640.35141
ko:K03046	342.282193
ko:K03060	531.74847
ko:K03070	252.213554
ko:K03071	41.2586
ko:K03072	164.49789
ko:K03073	801.4466199999999
ko:K03074	54.46059
ko:K03075	1768.4343000000001
ko:K03076	238.5149
ko:K03077	137.04426
ko:K03079	3.91446
ko:K03086	226.17623
ko:K03088	3883.078986
ko:K03089	27.799
ko:K03090	4.33966
ko:K03091	264.320044
ko:K03092	152.01072
ko:K03093	5.03583
ko:K03098	75.70837
ko:K03100	422.799784
ko:K03101	198.903736
ko:K03106	187.55983
ko:K03110	239.11199
ko:K03111	663.89768
ko:K03113	70.41974
ko:K03116	441.48786
ko:K03117	145.66791
ko:K03118	125.57468999999999
ko:K03146	3.02993
ko:K03147	213.19024000000002
ko:K03148	83.58749
ko:K03149	115.28249
ko:K03150	239.17186999999998
ko:K03151	48.537231
ko:K03152	182.589324
ko:K03154	1006.73
ko:K03168	164.99562
ko:K03169	576.87293
ko:K03177	453.72311
ko:K03179	59.6677
ko:K03182	29.69625
ko:K03183	158.49745
ko:K03186	89.02777999999999
ko:K03187	16.382807999999997
ko:K03188	12.66419
ko:K03189	27.07005
ko:K03190	18.75202
ko:K03200	58.7361
ko:K03205	956.90933
ko:K03210	270.2087
ko:K03215	1244.324716
ko:K03216	167.49975
ko:K03217	223.77641
ko:K03218	769.1403
ko:K03223	5.39911
ko:K03224	14.17497
ko:K03269	97.45591
ko:K03270	126.16068999999999
ko:K03271	43.77088
ko:K03272	49.744697
ko:K03273	151.70523
ko:K03274	48.67822
ko:K03281	187.45217
ko:K03282	134.6396
ko:K03284	101.0547
ko:K03285	32.82483
ko:K03286	174.34072
ko:K03289	24.16191
ko:K03290	47.29229
ko:K03292	126.93997999999999
ko:K03293	31.85558
ko:K03294	124.21968
ko:K03296	686.70453
ko:K03297	29.4763
ko:K03298	1.36309
ko:K03299	73.07133
ko:K03300	190.27082
ko:K03301	5.89772
ko:K03303	83.41135
ko:K03305	69.5499
ko:K03306	203.79408
ko:K03307	318.760066
ko:K03308	593.411706
ko:K03310	349.94766
ko:K03311	36.10918
ko:K03312	83.36155
ko:K03313	119.17756
ko:K03315	196.96396
ko:K03316	62.32226
ko:K03317	46.144079999999995
ko:K03319	20.172420000000002
ko:K03320	94.06853
ko:K03321	129.59967
ko:K03322	248.28582
ko:K03324	322.67186
ko:K03325	78.52463
ko:K03326	76.08444
ko:K03327	131.99911
ko:K03328	105.00142
ko:K03332	125.57888
ko:K03335	33.28178
ko:K03336	6.512840000000001
ko:K03337	3.15996
ko:K03338	2.34473
ko:K03340	255.1254
ko:K03342	2.9145
ko:K03365	10.00549
ko:K03367	44.3041
ko:K03382	3.82237
ko:K03385	65.69997
ko:K03386	111.94619
ko:K03387	26.66597
ko:K03388	99.04852
ko:K03389	51.23346
ko:K03390	51.84551
ko:K03394	100.10538
ko:K03399	0.0
ko:K03402	179.56416000000002
ko:K03404	3.85818
ko:K03405	5.7371
ko:K03406	424.75037000000003
ko:K03407	109.93271
ko:K03408	43.64256
ko:K03409	5.13314
ko:K03410	20.12983
ko:K03411	15.60293
ko:K03412	14.77866
ko:K03413	79.77020999999999
ko:K03415	8.65418
ko:K03424	234.753081
ko:K03425	73.8964
ko:K03426	137.65794
ko:K03427	779.452714
ko:K03429	35.317240000000005
ko:K03430	61.0402
ko:K03431	332.29368
ko:K03435	3.27374
ko:K03436	110.39365000000001
ko:K03437	136.0361
ko:K03438	132.14049
ko:K03439	176.30303
ko:K03442	168.42741999999998
ko:K03444	6.7566500000000005
ko:K03446	52.10239
ko:K03449	6.7659
ko:K03451	18.494839999999996
ko:K03453	93.19075
ko:K03455	136.48788
ko:K03457	5.62841
ko:K03458	80.86684
ko:K03465	130.91459
ko:K03466	372.72907
ko:K03469	277.73618
ko:K03470	163.07273
ko:K03471	28.29826
ko:K03473	29.55871
ko:K03474	63.611704
ko:K03475	21.04967
ko:K03480	38.23795
ko:K03481	10.619679999999999
ko:K03483	29.038130000000002
ko:K03484	138.47394
ko:K03486	139.56601
ko:K03487	12.76979
ko:K03488	131.76419
ko:K03489	5.57705
ko:K03491	89.04425
ko:K03492	70.90967
ko:K03493	3.5343
ko:K03495	496.0251
ko:K03496	648.76461
ko:K03497	556.8417
ko:K03498	374.302234
ko:K03499	444.81147
ko:K03500	116.32130000000001
ko:K03501	592.32993
ko:K03502	318.04467
ko:K03503	59.315
ko:K03517	112.21384
ko:K03518	64.58118
ko:K03521	237.09512
ko:K03522	229.33141
ko:K03523	148.045183
ko:K03524	147.40536
ko:K03525	205.600202
ko:K03526	206.560982
ko:K03527	289.57205
ko:K03529	125.7604
ko:K03530	1228.10579
ko:K03531	331.11894
ko:K03533	13.78439
ko:K03534	31.57721
ko:K03536	651.52882
ko:K03543	138.77712400000001
ko:K03544	254.535251
ko:K03545	685.18882
ko:K03546	146.51024999999998
ko:K03547	204.21317
ko:K03549	10.340150000000001
ko:K03550	121.796672
ko:K03551	153.124217
ko:K03553	151.06109
ko:K03555	254.57652000000002
ko:K03556	40.539950000000005
ko:K03558	42.2755
ko:K03559	135.03779
ko:K03560	44.5985
ko:K03561	291.355788
ko:K03562	30.063
ko:K03563	85.4216
ko:K03564	120.20977
ko:K03565	151.60079000000002
ko:K03566	35.1552
ko:K03567	2.71662
ko:K03568	7.252079999999999
ko:K03569	252.45861
ko:K03570	225.999216
ko:K03571	85.91821
ko:K03572	209.09058000000002
ko:K03574	373.81320200000005
ko:K03575	250.2851
ko:K03578	110.80745
ko:K03579	9.69727
ko:K03580	12.50159
ko:K03581	161.26955
ko:K03584	169.61274
ko:K03585	478.819
ko:K03587	257.25852
ko:K03588	264.39996
ko:K03589	125.38327
ko:K03590	96.82067
ko:K03592	13.865590000000001
ko:K03593	101.41942
ko:K03594	138.12711000000002
ko:K03595	238.05109
ko:K03596	234.2763
ko:K03599	31.6084
ko:K03600	58.8613
ko:K03601	164.24992
ko:K03602	524.9963
ko:K03604	15.44068
ko:K03605	88.48353
ko:K03606	182.62833
ko:K03608	80.1979
ko:K03609	87.2209
ko:K03610	7.35867
ko:K03612	118.86613299999999
ko:K03613	89.82923100000001
ko:K03614	96.63955
ko:K03615	110.85516
ko:K03616	91.645
ko:K03617	201.45453
ko:K03618	68.1503
ko:K03619	8.34136
ko:K03620	35.56581
ko:K03621	116.35379
ko:K03624	206.1837
ko:K03625	230.634272
ko:K03628	248.54307
ko:K03629	199.38299800000001
ko:K03630	267.36693
ko:K03631	118.09855
ko:K03634	17.500420000000002
ko:K03636	61.631099999999996
ko:K03637	147.58175
ko:K03639	52.33335
ko:K03640	95.22792
ko:K03641	54.307900000000004
ko:K03642	91.90979
ko:K03644	65.8584
ko:K03646	94.55774
ko:K03647	16.04927
ko:K03648	192.27121
ko:K03649	144.83666
ko:K03650	135.183627
ko:K03651	35.27391
ko:K03652	4.19005
ko:K03654	322.85833
ko:K03655	632.764377
ko:K03657	623.3316580000001
ko:K03658	45.217004
ko:K03660	73.99231999999999
ko:K03664	236.941852
ko:K03665	274.92677
ko:K03666	137.23309999999998
ko:K03668	6.17253
ko:K03671	925.44266
ko:K03672	4.27192
ko:K03673	5.07756
ko:K03676	69.2362
ko:K03684	26.045797
ko:K03685	171.22531
ko:K03686	335.6597
ko:K03687	201.86766
ko:K03688	77.47222
ko:K03694	6.66098
ko:K03695	309.67782
ko:K03696	405.1379
ko:K03697	22.742620000000002
ko:K03698	102.21537000000001
ko:K03699	405.71007000000003
ko:K03700	28.39742
ko:K03701	663.10561
ko:K03702	200.02898
ko:K03703	322.93973
ko:K03704	760.68066
ko:K03705	138.49948
ko:K03706	71.10885
ko:K03707	20.85604
ko:K03708	23.75759
ko:K03709	301.34045
ko:K03710	351.30052
ko:K03711	353.340893
ko:K03716	16.60386
ko:K03718	52.108448
ko:K03719	108.90088
ko:K03722	80.75476
ko:K03723	214.28755
ko:K03724	141.4244
ko:K03727	20.12578
ko:K03732	5.73268
ko:K03733	308.1877
ko:K03734	352.29656
ko:K03735	107.9174
ko:K03736	69.46695
ko:K03737	336.795481
ko:K03738	68.62842
ko:K03739	3.93562
ko:K03740	3.47512
ko:K03741	181.27511
ko:K03742	138.49983
ko:K03743	198.64675
ko:K03744	144.35804
ko:K03745	202.302
ko:K03748	8.532029999999999
ko:K03749	5.71874
ko:K03750	131.30835
ko:K03752	63.7858
ko:K03753	42.6929
ko:K03758	26.72953
ko:K03760	4.13476
ko:K03761	5.74297
ko:K03762	23.81248
ko:K03763	124.18987
ko:K03767	66.87448
ko:K03768	389.75183
ko:K03769	9.7473
ko:K03770	52.975030000000004
ko:K03771	103.28405000000001
ko:K03772	76.93290999999999
ko:K03773	101.52922
ko:K03774	6.93687
ko:K03775	40.02647
ko:K03778	96.0838
ko:K03779	52.54785
ko:K03780	19.41197
ko:K03781	61.93979
ko:K03783	212.772366
ko:K03784	71.5575
ko:K03785	33.24688
ko:K03786	180.48570999999998
ko:K03787	54.666869999999996
ko:K03789	183.88179
ko:K03790	181.72939
ko:K03795	3.81255
ko:K03797	397.96983
ko:K03798	392.447524
ko:K03799	73.58406
ko:K03800	68.06424
ko:K03801	50.76218
ko:K03803	109.02591
ko:K03805	13.682279999999999
ko:K03810	16.14013
ko:K03811	72.31972999999999
ko:K03813	18.55929
ko:K03814	21.65956
ko:K03816	131.55689
ko:K03817	6.6573899999999995
ko:K03818	115.99822
ko:K03819	4.15796
ko:K03820	43.997
ko:K03821	45.80017
ko:K03823	232.6145
ko:K03824	6.26573
ko:K03826	74.06367
ko:K03827	204.82126
ko:K03828	9.06672
ko:K03830	37.931636
ko:K03832	136.19413
ko:K03833	57.6201
ko:K03837	29.6505
ko:K03839	35.64894
ko:K03841	34.86744
ko:K03851	5.76618
ko:K03856	123.10398
ko:K03885	54.06109
ko:K03892	598.53621
ko:K03923	6.34503
ko:K03924	212.29059999999998
ko:K03925	177.18525
ko:K03926	76.9906
ko:K03928	23.09938
ko:K03929	32.53967
ko:K03931	81.43934
ko:K03932	4.79921
ko:K03969	4.32972
ko:K03972	25.07122
ko:K03973	82.901486
ko:K03975	109.95871
ko:K03976	245.88428
ko:K03977	178.48896
ko:K03978	346.59754
ko:K03979	316.21316
ko:K03980	148.31032
ko:K03981	38.02996
ko:K04014	9.08215
ko:K04019	335.40509999999995
ko:K04023	7.05979
ko:K04024	4.37294
ko:K04026	53.795280000000005
ko:K04027	185.58782000000002
ko:K04028	52.8116
ko:K04029	60.52639
ko:K04030	8.240369999999999
ko:K04031	104.63663
ko:K04032	71.00695
ko:K04034	26.37851
ko:K04041	110.75469
ko:K04042	111.17484
ko:K04043	408.55201
ko:K04047	69.43492
ko:K04061	44.469100000000005
ko:K04065	1.32425
ko:K04066	183.640378
ko:K04068	247.25356
ko:K04069	542.54291
ko:K04070	132.45483
ko:K04072	194.21519
ko:K04074	27.1055
ko:K04075	187.62334
ko:K04077	274.1743
ko:K04078	631.98749
ko:K04079	278.177706
ko:K04083	130.60920000000002
ko:K04084	96.60335
ko:K04085	172.45604
ko:K04087	44.44197
ko:K04088	32.99386
ko:K04092	28.57293
ko:K04094	140.16099
ko:K04095	45.16587
ko:K04096	317.83924
ko:K04112	20.25685
ko:K04113	19.61338
ko:K04115	6.42878
ko:K04127	7.21921
ko:K04342	5.32383
ko:K04477	107.12648
ko:K04485	164.15601
ko:K04486	191.83871
ko:K04487	257.11973
ko:K04488	162.49292
ko:K04516	38.999559999999995
ko:K04517	147.62344
ko:K04518	333.39584
ko:K04562	35.94543
ko:K04564	85.883673
ko:K04565	40.6826
ko:K04567	277.33692
ko:K04651	264.43565
ko:K04652	184.60072
ko:K04653	280.89653
ko:K04654	75.90557
ko:K04655	49.65533
ko:K04656	58.90865
ko:K04720	285.11796
ko:K04744	46.18529
ko:K04748	10.94665
ko:K04749	204.30657
ko:K04750	4.19118
ko:K04751	92.48102
ko:K04752	35.83369999999999
ko:K04754	4.88384
ko:K04757	37.477289999999996
ko:K04758	2899.71729
ko:K04759	665.61662
ko:K04760	4.84863
ko:K04761	58.8615
ko:K04762	81.60073
ko:K04763	385.64486999999997
ko:K04764	319.1295
ko:K04765	0.0
ko:K04767	19.91834
ko:K04768	15.156287
ko:K04769	34.24916
ko:K04771	314.93393
ko:K04773	112.77819
ko:K04781	4.88259
ko:K04784	13.58657
ko:K04794	8.69178
ko:K04844	14.96408
ko:K04940	125.29217
ko:K05020	9.09573
ko:K05275	4.75179
ko:K05297	498.519
ko:K05299	9.91988
ko:K05303	11.6442
ko:K05306	54.996930000000006
ko:K05311	11.5762
ko:K05337	402.164
ko:K05338	10.0649
ko:K05340	36.21525
ko:K05341	41.7239
ko:K05343	41.57602
ko:K05349	707.953287
ko:K05350	75.98231
ko:K05351	12.66361
ko:K05352	43.11363
ko:K05363	4.35752
ko:K05364	150.58679
ko:K05366	235.80523
ko:K05367	58.83066
ko:K05373	5.74297
ko:K05396	60.044689999999996
ko:K05499	57.79493
ko:K05501	35.9857
ko:K05515	328.01759
ko:K05516	142.56463
ko:K05520	51.54987
ko:K05521	12.83591
ko:K05524	35.740399999999994
ko:K05539	4.36112
ko:K05540	293.67348000000004
ko:K05541	4.86711
ko:K05548	5.74297
ko:K05589	81.44173
ko:K05591	10.7742
ko:K05592	234.108906
ko:K05593	8.82292
ko:K05595	113.93946
ko:K05597	43.86408
ko:K05601	210.20183
ko:K05606	85.31312
ko:K05739	3.99614
ko:K05770	36.510184
ko:K05772	7.48899
ko:K05773	4.91367
ko:K05776	104.55852999999999
ko:K05780	2.93207
ko:K05781	4.26234
ko:K05783	11.96738
ko:K05785	14.8687
ko:K05786	16.22515
ko:K05788	57.470299999999995
ko:K05794	11.36884
ko:K05795	7.72227
ko:K05796	2.30517
ko:K05799	88.09762
ko:K05800	38.16014
ko:K05801	52.153850000000006
ko:K05802	35.39185
ko:K05805	4.01634
ko:K05807	68.32915
ko:K05808	244.59018
ko:K05810	213.52805
ko:K05811	19.743
ko:K05813	13.49021
ko:K05814	15.41432
ko:K05815	45.80077
ko:K05823	10.6576
ko:K05825	64.40299
ko:K05832	143.89321
ko:K05833	153.77604
ko:K05837	211.90612000000002
ko:K05838	10.740390000000001
ko:K05845	142.35351
ko:K05846	125.75659999999999
ko:K05847	89.57935
ko:K05878	105.53068999999999
ko:K05879	34.62741
ko:K05881	23.9971
ko:K05882	32.8678
ko:K05895	424.63487
ko:K05896	115.60059
ko:K05917	162.895
ko:K05919	267.28883
ko:K05934	99.78428
ko:K05936	25.09563
ko:K05939	21.955460000000002
ko:K05946	67.92608
ko:K05966	11.8894
ko:K05970	288.70563
ko:K05985	131.5591
ko:K05988	14.76025
ko:K05989	371.35478900000004
ko:K05995	126.45715
ko:K06001	165.17634
ko:K06012	18.60479
ko:K06013	23.168819999999997
ko:K06015	113.92159
ko:K06016	35.40786
ko:K06019	35.36716
ko:K06020	87.04405
ko:K06023	136.23316
ko:K06024	145.50615
ko:K06041	83.99519000000001
ko:K06042	272.05401
ko:K06044	4.59005
ko:K06045	37.52741
ko:K06048	8.690760000000001
ko:K06076	92.63441
ko:K06077	5.41802
ko:K06079	22.029320000000002
ko:K06113	137.62823
ko:K06131	341.68928
ko:K06132	65.41804
ko:K06133	440.97552
ko:K06139	26.59537
ko:K06142	114.03957
ko:K06143	115.71198999999999
ko:K06147	1703.56883
ko:K06148	114.30762999999999
ko:K06149	61.9041
ko:K06153	273.54051
ko:K06155	2.51199
ko:K06158	523.512552
ko:K06162	3.58064
ko:K06163	3.88151
ko:K06164	3.29748
ko:K06165	4.62035
ko:K06166	7.8309
ko:K06167	73.83496
ko:K06168	221.16191
ko:K06173	239.73677
ko:K06175	6.58443
ko:K06177	101.36267000000001
ko:K06178	194.615742
ko:K06179	83.84419
ko:K06180	639.38658
ko:K06181	4.99454
ko:K06182	57.75099
ko:K06183	83.24214
ko:K06186	9.61052
ko:K06187	1058.61575
ko:K06188	81.22031
ko:K06189	32.0932
ko:K06191	111.1619
ko:K06192	4.8924
ko:K06195	7.30662
ko:K06196	46.31001
ko:K06199	287.25181
ko:K06200	138.35455
ko:K06201	134.05698
ko:K06202	12.7987
ko:K06203	3.88285
ko:K06204	154.4062
ko:K06206	52.19988
ko:K06207	143.70739
ko:K06209	55.91048
ko:K06212	7.90896
ko:K06213	212.923
ko:K06215	90.43535
ko:K06217	209.476641
ko:K06218	420.3428
ko:K06223	122.8283
ko:K06236	0.0
ko:K06281	48.88904
ko:K06282	69.57632
ko:K06283	295.92793
ko:K06284	196.0298
ko:K06287	223.89451000000003
ko:K06295	12.79721
ko:K06296	69.30787
ko:K06297	98.47691
ko:K06298	8.20647
ko:K06306	59.59551
ko:K06310	4.17464
ko:K06313	4.34171
ko:K06317	395.6662
ko:K06320	78.68299
ko:K06330	10.188780000000001
ko:K06331	11.89754
ko:K06333	204.5901
ko:K06334	162.65824999999998
ko:K06337	11.89754
ko:K06338	10.3082
ko:K06346	191.55147
ko:K06350	13.9021
ko:K06351	11.877
ko:K06373	185.62584
ko:K06374	300.16880000000003
ko:K06378	342.44827
ko:K06379	54.525040000000004
ko:K06381	181.21594
ko:K06382	439.44496
ko:K06383	22.734969999999997
ko:K06384	48.227113
ko:K06385	31.60434
ko:K06386	27.3838
ko:K06387	70.42348
ko:K06390	36.50202
ko:K06391	39.52187
ko:K06392	268.8783
ko:K06393	70.52014
ko:K06394	34.72622
ko:K06395	48.817949999999996
ko:K06396	47.94287
ko:K06397	32.54993
ko:K06398	34.535
ko:K06399	45.27028
ko:K06400	541.65578
ko:K06402	52.50781
ko:K06403	8.454223
ko:K06404	12.764579999999999
ko:K06405	72.13762
ko:K06406	72.03534
ko:K06407	223.25883000000002
ko:K06408	41.62304
ko:K06409	128.93899
ko:K06410	36.5472
ko:K06411	50.8886
ko:K06412	173.86334
ko:K06413	73.67262000000001
ko:K06415	25.7772
ko:K06416	238.6739
ko:K06421	343.15180000000004
ko:K06423	278.146
ko:K06425	34.3404
ko:K06438	33.81
ko:K06442	85.7195
ko:K06446	3.95763
ko:K06518	137.34652
ko:K06545	4.25977
ko:K06580	10.094
ko:K06596	11.36937
ko:K06603	9.39297
ko:K06608	2.70853
ko:K06714	172.6168
ko:K06718	5.20331
ko:K06726	101.8797
ko:K06857	64.65126
ko:K06859	145.188768
ko:K06861	137.94824
ko:K06864	56.549694
ko:K06867	89.48634
ko:K06871	214.74841999999998
ko:K06872	235.19412
ko:K06877	46.753598000000004
ko:K06879	16.55726
ko:K06881	220.94304
ko:K06883	11.4748
ko:K06885	7.372529999999999
ko:K06888	50.451530000000005
ko:K06889	384.347665
ko:K06890	82.02761
ko:K06891	11.305
ko:K06893	1.83731
ko:K06894	50.97434
ko:K06895	5.27518
ko:K06897	73.00805
ko:K06898	59.62311
ko:K06901	225.447334
ko:K06902	156.93733
ko:K06903	28.397679999999998
ko:K06904	6.40287
ko:K06905	8.80702
ko:K06907	11.08385
ko:K06908	10.62497
ko:K06909	90.09438300000001
ko:K06910	354.95531
ko:K06911	56.566528
ko:K06915	311.89505
ko:K06919	129.44716
ko:K06920	99.83981
ko:K06921	231.699032
ko:K06923	38.48182
ko:K06925	236.00202
ko:K06926	152.40605
ko:K06928	4.02546
ko:K06934	28.13101
ko:K06940	56.6463
ko:K06941	197.95156
ko:K06942	140.70938
ko:K06949	257.21707
ko:K06950	114.55277799999999
ko:K06952	13.6635
ko:K06956	24.97121
ko:K06958	261.98656
ko:K06959	162.21788
ko:K06960	559.83322
ko:K06962	17.142212
ko:K06966	158.555538
ko:K06967	40.31252
ko:K06968	46.108779999999996
ko:K06969	379.01053
ko:K06970	3.46982
ko:K06971	60.301587000000005
ko:K06972	57.44045
ko:K06973	63.935962
ko:K06975	197.9724
ko:K06978	43.68376
ko:K06987	21.3959
ko:K06988	5.64737
ko:K06989	42.10268
ko:K06993	3.90524
ko:K06996	70.53299
ko:K06997	140.942271
ko:K06998	18.86553
ko:K06999	42.86216
ko:K07000	76.54113
ko:K07001	444.3969
ko:K07003	108.43088
ko:K07005	287.50541599999997
ko:K07006	23.47061
ko:K07007	117.30428
ko:K07009	22.0092
ko:K07010	152.85201
ko:K07011	195.98883999999998
ko:K07012	66.13715
ko:K07013	8.07425
ko:K07014	12.79537
ko:K07015	54.23056
ko:K07016	7.52597
ko:K07017	5.54199
ko:K07019	6.41856
ko:K07023	94.41774
ko:K07025	331.29767
ko:K07027	523.627793
ko:K07029	166.47189
ko:K07030	92.757506
ko:K07031	70.17408999999999
ko:K07032	25.949270000000002
ko:K07033	222.18144999999998
ko:K07034	4.63487
ko:K07035	93.20269
ko:K07037	40.7422
ko:K07038	33.29882
ko:K07039	30.9299
ko:K07040	96.94459
ko:K07042	170.73239999999998
ko:K07043	289.261076
ko:K07045	445.28610000000003
ko:K07046	5.97411
ko:K07048	2.8627
ko:K07051	5.76654
ko:K07052	301.02232
ko:K07053	179.0574
ko:K07056	192.866943
ko:K07058	144.33855
ko:K07061	0.0
ko:K07062	9.63226
ko:K07069	157.907
ko:K07071	21.63554
ko:K07074	23.218780000000002
ko:K07075	231.86152
ko:K07078	90.16823
ko:K07079	663.9289699999999
ko:K07080	62.36681
ko:K07082	156.42974999999998
ko:K07084	10.6365
ko:K07085	330.141532
ko:K07088	390.47694
ko:K07089	180.15269
ko:K07090	951.84934
ko:K07091	89.90227999999999
ko:K07095	401.67757
ko:K07098	143.052014
ko:K07099	48.06294
ko:K07101	6.56228
ko:K07102	74.306
ko:K07105	402.94714
ko:K07106	110.276
ko:K07107	195.09858
ko:K07109	10.58669
ko:K07110	62.8607
ko:K07112	90.68800999999999
ko:K07114	271.44268
ko:K07115	1.99166
ko:K07118	85.53699
ko:K07120	15.12191
ko:K07121	31.57929
ko:K07122	46.7756
ko:K07124	121.65397
ko:K07126	839.1067899999999
ko:K07130	10.4004
ko:K07132	7.05231
ko:K07133	923.04668
ko:K07137	573.59223
ko:K07138	364.43265
ko:K07139	143.10177
ko:K07141	23.7854
ko:K07148	97.89063
ko:K07149	20.544539999999998
ko:K07150	47.34449
ko:K07154	299.03549
ko:K07160	18.18398
ko:K07162	72.7628
ko:K07164	63.69377
ko:K07166	375.86859
ko:K07171	128.53535
ko:K07172	27.0077
ko:K07173	155.16738
ko:K07175	130.549
ko:K07177	12.79733
ko:K07180	4.99864
ko:K07183	6.04582
ko:K07184	10.3386
ko:K07192	208.53512999999998
ko:K07213	298.35492400000004
ko:K07214	23.41486
ko:K07216	118.36289
ko:K07217	17.93507
ko:K07219	62.53721
ko:K07220	85.30904
ko:K07221	42.32692
ko:K07223	27.918210000000002
ko:K07230	12.19161
ko:K07231	3.65133
ko:K07238	610.994731
ko:K07239	5.28604
ko:K07240	365.864624
ko:K07243	17.22469
ko:K07246	12.8772
ko:K07248	30.816760000000002
ko:K07250	15.94229
ko:K07258	435.412374
ko:K07259	87.66342
ko:K07260	74.02504
ko:K07262	5.87893
ko:K07263	202.546951
ko:K07267	8.13344
ko:K07271	197.73309
ko:K07272	5.61153
ko:K07273	233.79903
ko:K07275	22.163
ko:K07276	5.21542
ko:K07277	299.532701
ko:K07278	65.90412
ko:K07281	5.16163
ko:K07282	230.40618999999998
ko:K07283	3.17521
ko:K07284	538.75104
ko:K07289	161.12688
ko:K07301	224.50735
ko:K07302	16.08559
ko:K07304	96.5131
ko:K07305	4.27396
ko:K07306	137.59393
ko:K07307	192.94758
ko:K07308	243.30034
ko:K07309	43.67633
ko:K07310	12.11029
ko:K07311	16.99662
ko:K07313	67.03008
ko:K07315	59.078320000000005
ko:K07316	195.7037
ko:K07318	11.49184
ko:K07319	6.7787299999999995
ko:K07322	136.17121
ko:K07323	5.43998
ko:K07326	10.6268
ko:K07334	84.18549999999999
ko:K07335	151.87691999999998
ko:K07337	5.14378
ko:K07339	14.6963
ko:K07340	4.99341
ko:K07341	39.31348
