KEGG_ko	anonymous_reads2
ko:K02005	26.682558999999998
ko:K02006	4.649324
ko:K02007	3.8303059999999998
ko:K02008	3.0725949999999997
ko:K02009	3.019546
ko:K02010	8.738423000000001
ko:K02011	4.41931
ko:K02012	3.780912
ko:K02013	32.618201
ko:K02014	37.052146
ko:K02015	19.498535
ko:K02016	20.381944999999998
ko:K02017	27.56785
ko:K02018	2.050494
ko:K02019	7.533908
ko:K02020	5.158705
ko:K02021	13.419754
ko:K02022	0.752747
ko:K02025	36.004014
ko:K02026	36.268062
ko:K02027	46.324233
ko:K02028	27.381512999999998
ko:K02029	34.849345
ko:K02030	42.929738
ko:K02031	23.864927
ko:K02032	8.592952
ko:K02033	12.715771
ko:K02034	23.749338
ko:K02035	34.542754
ko:K02036	19.670379
ko:K02037	28.889792
ko:K02038	19.085504
ko:K02039	12.296176
ko:K02040	24.118997
ko:K02041	0.372695
ko:K02042	0.937079
ko:K02044	4.264418999999999
ko:K02045	1.534542
ko:K02046	0.268735
ko:K02047	0.185657
ko:K02048	0.31841
ko:K02049	39.067165
ko:K02050	34.00748
ko:K02051	11.569519999999999
ko:K02052	4.92593
ko:K02053	1.893772
ko:K02054	2.078005
ko:K02055	5.2731390000000005
ko:K02056	11.93498
ko:K02057	16.801101
ko:K02058	4.807846
ko:K02065	3.491513
ko:K02066	4.015951
ko:K02067	3.336855
ko:K02068	1.7730920000000001
ko:K02069	1.659175
ko:K02071	6.725249
ko:K02072	6.107043
ko:K02073	7.976195
ko:K02074	1.023657
ko:K02075	1.649749
ko:K02076	1.559976
ko:K02077	1.474485
ko:K02078	77.847303
ko:K02080	0.5134460000000001
ko:K02081	3.1179259999999998
ko:K02082	2.73477
ko:K02083	0.838302
ko:K02085	12.015428
ko:K02086	0.844112
ko:K02088	1.51402
ko:K02090	1.555634
ko:K02098	14.967793
ko:K02099	0.42076800000000003
ko:K02100	7.41661
ko:K02103	3.0656589999999997
ko:K02105	25.28396
ko:K02108	14.994295
ko:K02109	15.343966
ko:K02110	52.123518000000004
ko:K02111	11.004812
ko:K02112	17.03674
ko:K02113	9.806871
ko:K02114	23.543118
ko:K02115	13.643545
ko:K02116	0.612608
ko:K02117	5.883554
ko:K02118	8.611845
ko:K02119	1.819341
ko:K02120	5.798979
ko:K02121	6.786211
ko:K02122	10.009872999999999
ko:K02123	13.542947
ko:K02124	13.499646
ko:K02126	1.836068
ko:K02127	0.489961
ko:K02128	0.621377
ko:K02130	0.643338
ko:K02131	0.169236
ko:K02132	1.924342
ko:K02134	1.937471
ko:K02136	1.935486
ko:K02138	1.14921
ko:K02145	17.208714
ko:K02147	15.653899
ko:K02148	0.38653699999999996
ko:K02152	16.27985
ko:K02153	1.4866
ko:K02154	2.779985
ko:K02155	0.0
ko:K02156	8.0411
ko:K02157	4.627764
ko:K02160	2.808576
ko:K02161	0.413732
ko:K02162	1.2465169999999999
ko:K02163	1.545806
ko:K02168	2.7506340000000002
ko:K02169	4.221392
ko:K02171	6.678157
ko:K02172	14.012381
ko:K02177	9.37002
ko:K02182	1.985181
ko:K02183	5.551141
ko:K02184	507.647264
ko:K02186	0.767012
ko:K02187	0.275161
ko:K02188	2.472346
ko:K02189	2.505776
ko:K02190	12.738567000000002
ko:K02191	1.597953
ko:K02193	4.2928429999999995
ko:K02194	3.452234
ko:K02195	3.569105
ko:K02196	2.36319
ko:K02197	1.448022
ko:K02198	6.3512319999999995
ko:K02199	0.4148
ko:K02200	0.662145
ko:K02202	6.666803
ko:K02203	0.8758360000000001
ko:K02204	17.12893
ko:K02206	1.51402
ko:K02207	1.05679
ko:K02208	6.00655
ko:K02210	2.228149
ko:K02217	12.028961
ko:K02219	1.48108
ko:K02221	7.6312999999999995
ko:K02224	22.818175
ko:K02226	6.743046
ko:K02227	32.404103
ko:K02230	4.80851
ko:K02231	74.653845
ko:K02232	8.852057
ko:K02233	23.708080000000002
ko:K02236	0.649819
ko:K02237	16.462101
ko:K02238	13.609844
ko:K02241	0.205246
ko:K02242	1.991333
ko:K02250	1.81197
ko:K02256	4.396127
ko:K02257	0.16909
ko:K02260	0.455564
ko:K02261	5.784879999999999
ko:K02266	4.724819999999999
ko:K02268	4.836488999999999
ko:K02273	0.0
ko:K02276	2.17646
ko:K02278	1.1191520000000001
ko:K02279	4.0882629999999995
ko:K02280	1.033388
ko:K02282	2.180651
ko:K02283	11.034148
ko:K02291	0.5824590000000001
ko:K02295	3.104647
ko:K02299	2.17646
ko:K02302	5.171697999999999
ko:K02303	4.936888
ko:K02304	30.563484
ko:K02306	59.06205
ko:K02308	6.718764
ko:K02310	0.0
ko:K02313	12.771019
ko:K02314	22.252881000000002
ko:K02315	10.179003999999999
ko:K02316	26.766176
ko:K02320	11.413350000000001
ko:K02329	0.7114820000000001
ko:K02332	0.0
ko:K02333	0.475623
ko:K02334	1.686332
ko:K02335	12.726263
ko:K02337	18.409224000000002
ko:K02338	12.871754
ko:K02339	0.439523
ko:K02340	11.614751
ko:K02341	11.283806
ko:K02342	22.506387
ko:K02343	17.670322
ko:K02346	20.824370000000002
ko:K02348	0.8707210000000001
ko:K02349	18.844625
ko:K02350	197.773011
ko:K02352	0.205481
ko:K02353	5.836297999999999
ko:K02354	0.95381
ko:K02355	24.603959
ko:K02356	11.029354999999999
ko:K02357	24.726092
ko:K02358	43.349382
ko:K02359	1.251743
ko:K02361	14.110676000000002
ko:K02367	13.706986
ko:K02369	1.203902
ko:K02370	0.784056
ko:K02371	16.076916999999998
ko:K02372	5.3213919999999995
ko:K02374	4.560721
ko:K02375	0.9126449999999999
ko:K02376	8.740827
ko:K02377	3.250715
ko:K02379	1.141441
ko:K02380	1.379017
ko:K02385	3.75972
ko:K02387	0.8590120000000001
ko:K02388	2.304933
ko:K02389	1.816948
ko:K02390	2.904758
ko:K02392	3.43859
ko:K02395	1.196258
ko:K02396	2.019344
ko:K02397	1.3423379999999998
ko:K02398	1.4820419999999999
ko:K02400	4.158121
ko:K02401	1.473257
ko:K02404	0.221881
ko:K02405	0.973893
ko:K02406	3.318028
ko:K02407	1.607458
ko:K02408	3.60195
ko:K02409	1.44286
ko:K02410	0.9428179999999999
ko:K02411	0.623134
ko:K02412	1.802074
ko:K02413	0.8569450000000001
ko:K02414	0.657219
ko:K02415	0.206714
ko:K02416	1.314426
ko:K02417	1.015229
ko:K02418	1.700589
ko:K02419	1.436645
ko:K02420	5.245977
ko:K02421	1.432208
ko:K02422	1.110103
ko:K02424	0.214779
ko:K02426	3.108162
ko:K02427	2.701136
ko:K02428	20.721855
ko:K02429	11.694642
ko:K02431	0.603991
ko:K02432	8.740827
ko:K02433	13.967012
ko:K02434	21.225935999999997
ko:K02435	27.084487
ko:K02437	7.591016
ko:K02438	5.62752
ko:K02440	4.5485500000000005
ko:K02441	0.264223
ko:K02443	0.697617
ko:K02444	0.159526
ko:K02445	3.471413
ko:K02446	0.633198
ko:K02449	4.66156
ko:K02450	3.499317
ko:K02453	0.499853
ko:K02454	1.161997
ko:K02455	0.622888
ko:K02456	2.1068049999999996
ko:K02457	0.246777
ko:K02458	0.223573
ko:K02469	28.675277
ko:K02470	20.971429999999998
ko:K02471	0.8043440000000001
ko:K02472	2.597907
ko:K02473	2.803689
ko:K02474	5.0085239999999995
ko:K02475	0.139056
ko:K02477	12.014667
ko:K02478	0.31834799999999996
ko:K02481	10.284882
ko:K02483	7.675841
ko:K02484	6.31621
ko:K02487	0.262242
ko:K02492	6.184639
ko:K02493	16.96323
ko:K02499	6.318568
ko:K02500	11.798857
ko:K02501	14.620658
ko:K02502	9.404759
ko:K02503	13.578354000000001
ko:K02506	0.649819
ko:K02507	0.677642
ko:K02514	0.641222
ko:K02516	10.03909
ko:K02517	4.318388
ko:K02518	73.498864
ko:K02519	16.537027
ko:K02520	16.833578
ko:K02521	0.267662
ko:K02523	4.665509
ko:K02527	5.890439
ko:K02528	11.121979
ko:K02529	63.152454999999996
ko:K02530	0.483075
ko:K02532	1.1157409999999999
ko:K02535	0.785849
ko:K02536	5.077423
ko:K02538	2.840038
ko:K02539	4.128105
ko:K02540	0.523973
ko:K02548	8.742874
ko:K02549	1.797384
ko:K02551	4.267639
ko:K02552	14.569832
ko:K02556	0.7749729999999999
ko:K02557	3.562613
ko:K02558	1.27986
ko:K02560	0.28356
ko:K02563	16.934424
ko:K02564	10.952792
ko:K02566	4.959498
ko:K02567	2.131013
ko:K02568	2.518133
ko:K02570	4.3009900000000005
ko:K02572	4.751258
ko:K02573	12.310315
ko:K02574	6.298602
ko:K02575	0.213441
ko:K02576	0.435292
ko:K02577	0.435292
ko:K02578	0.435292
ko:K02579	0.435292
ko:K02580	765.976019
ko:K02583	3.3965
ko:K02584	0.33917
ko:K02585	26.951528000000003
ko:K02586	1.163172
ko:K02587	6.970026
ko:K02588	11.641666
ko:K02589	3.816167
ko:K02590	5.853978000000001
ko:K02591	7.351173
ko:K02592	0.490328
ko:K02594	2.043562
ko:K02596	0.608567
ko:K02599	11.637385
ko:K02600	19.452673
ko:K02601	17.251428
ko:K02602	10.342687
ko:K02604	1.45185
ko:K02605	8.191447
ko:K02607	0.897583
ko:K02614	3.4704490000000003
ko:K02617	2.240342
ko:K02619	7.362563
ko:K02620	1.226479
ko:K02621	10.796814
ko:K02622	6.848795
ko:K02624	3.36162
ko:K02626	3.199554
ko:K02647	3.337169
ko:K02649	1.286034
ko:K02650	2.163005
ko:K02651	0.68489
ko:K02652	2.816248
ko:K02653	6.727372
ko:K02654	5.906364
ko:K02655	0.137553
ko:K02662	2.343464
ko:K02664	0.381707
ko:K02666	1.060283
ko:K02669	3.495553
ko:K02671	0.502494
ko:K02674	3.3999979999999996
ko:K02677	2.45931
ko:K02679	0.274677
ko:K02684	0.904861
ko:K02685	7.315639
ko:K02687	5.127454999999999
ko:K02688	1.58059
ko:K02689	0.167729
ko:K02690	0.167729
ko:K02725	2.750954
ko:K02726	0.51881
ko:K02729	1.60894
ko:K02733	0.705376
ko:K02735	3.57037
ko:K02736	18.5536
ko:K02737	3.735313
ko:K02738	1.77439
ko:K02739	0.705376
ko:K02740	3.735313
ko:K02741	1.77439
ko:K02744	14.470865
ko:K02745	20.377699
ko:K02746	2.246682
ko:K02747	1.57062
ko:K02749	2.125601
ko:K02750	2.125601
ko:K02755	8.64928
ko:K02756	8.64928
ko:K02757	8.64928
ko:K02759	9.399562
ko:K02760	4.90763
ko:K02761	8.363332
ko:K02768	11.22767
ko:K02769	11.974347
ko:K02770	10.506461
ko:K02773	2.396179
ko:K02774	23.259127
ko:K02775	3.230702
ko:K02777	9.451675999999999
ko:K02778	0.133961
ko:K02779	0.133961
ko:K02781	0.413546
ko:K02782	4.5633550000000005
ko:K02783	5.216808
ko:K02784	7.05185
ko:K02790	5.532739
ko:K02791	5.532739
ko:K02793	4.564966
ko:K02794	7.67707
ko:K02795	8.937925
ko:K02796	5.2755860000000006
ko:K02798	2.026284
ko:K02799	1.489255
ko:K02800	1.489255
ko:K02802	0.685164
ko:K02803	5.003748999999999
ko:K02804	5.003748999999999
ko:K02805	5.807392
ko:K02806	3.59204
ko:K02808	1.32979
ko:K02809	3.800672
ko:K02810	3.800672
ko:K02814	0.231944
ko:K02815	0.201531
ko:K02818	3.080566
ko:K02819	3.080566
ko:K02821	1.020513
ko:K02822	5.93948
ko:K02823	12.862383
ko:K02824	5.022146
ko:K02825	4.74366
ko:K02833	17.100830000000002
ko:K02834	10.052942999999999
ko:K02835	14.267221
ko:K02836	6.464141
ko:K02837	8.897065999999999
ko:K02838	14.856766
ko:K02841	2.279279
ko:K02843	5.994667
ko:K02847	1.5072869999999998
ko:K02849	0.464519
ko:K02851	2.46186
ko:K02852	3.381161
ko:K02856	2.739311
ko:K02860	13.75093
ko:K02861	2.171942
ko:K02863	9.036237
ko:K02864	13.241321
ko:K02865	7.977914
ko:K02866	3.44569
ko:K02867	15.232702
ko:K02868	1.06277
ko:K02870	5.568374
ko:K02871	12.67387
ko:K02872	7.474654
ko:K02874	25.333558
ko:K02875	1.710845
ko:K02876	18.423026
ko:K02877	0.327819
ko:K02878	16.976064
ko:K02879	16.933086
ko:K02880	5.0543759999999995
ko:K02881	15.595069
ko:K02883	0.930721
ko:K02884	14.195233
ko:K02885	6.310768
ko:K02886	17.711836
ko:K02887	16.069774
ko:K02888	21.758629
ko:K02889	37.239181
ko:K02890	20.569788
ko:K02891	2.734154
ko:K02892	34.832666
ko:K02893	66.91443699999999
ko:K02894	0.377932
ko:K02895	23.948321
ko:K02896	5.877393
ko:K02897	8.292556
ko:K02898	11.995117
ko:K02899	40.572195
ko:K02901	1.805574
ko:K02902	80.712492
ko:K02904	56.358913
ko:K02905	7.791
ko:K02906	9.992307
ko:K02907	65.757121
ko:K02908	46.8675
ko:K02909	51.143032999999996
ko:K02910	4.2868200000000005
ko:K02911	42.334035
ko:K02912	0.199823
ko:K02913	45.699149999999996
ko:K02914	40.97922
ko:K02915	0.186411
ko:K02916	67.235532
ko:K02917	2.50803
ko:K02919	1.02503
ko:K02920	1.480708
ko:K02921	0.897583
ko:K02924	2.579
ko:K02925	3.70749
ko:K02926	12.245301
ko:K02927	1.59562
ko:K02929	1.44456
ko:K02930	17.360588
ko:K02931	14.145367
ko:K02932	18.115456
ko:K02933	12.444715
ko:K02934	8.061838999999999
ko:K02935	19.47162
ko:K02936	29.821692
ko:K02937	25.649078
ko:K02938	0.194675
ko:K02939	19.402103999999998
ko:K02940	8.626171
ko:K02941	1.9632749999999999
ko:K02942	1.359067
ko:K02943	2.37811
ko:K02945	18.487283
ko:K02946	25.267814
ko:K02947	9.272696
ko:K02948	24.537259
ko:K02950	14.109569
ko:K02951	33.200776
ko:K02952	21.963501
ko:K02954	45.397993
ko:K02956	41.387786
ko:K02957	0.228321
ko:K02958	2.7506
ko:K02959	43.955638
ko:K02960	0.187325
ko:K02961	56.24311
ko:K02962	5.71937
ko:K02963	74.035697
ko:K02965	42.175793
ko:K02966	3.9568630000000002
ko:K02967	17.780147
ko:K02968	42.791185999999996
ko:K02969	3.634599
ko:K02970	16.267614
ko:K02971	1.22965
ko:K02973	0.41626
ko:K02974	5.12343
ko:K02976	5.53476
ko:K02977	8.5339
ko:K02979	3.17843
ko:K02980	1.33373
ko:K02981	9.449563000000001
ko:K02982	15.321528
ko:K02983	0.424418
ko:K02984	32.454872
ko:K02985	4.9220880000000005
ko:K02986	19.520354
ko:K02987	4.083011
ko:K02988	14.178925
ko:K02989	3.79079
ko:K02990	63.370617
ko:K02991	20.30508
ko:K02992	12.757163
ko:K02993	3.5373050000000004
ko:K02994	13.512227
ko:K02995	0.790153
ko:K02996	9.444484
ko:K02997	2.62181
ko:K02998	59.301381
ko:K02999	0.0
ko:K03006	38.952204
ko:K03007	6.18621
ko:K03011	0.427481
ko:K03013	2.154426
ko:K03018	24.258073
ko:K03020	0.393903
ko:K03021	3.3354630000000003
ko:K03023	0.0
ko:K03024	0.621377
ko:K03026	41.34789
ko:K03027	21.445902999999998
ko:K03028	19.063687
ko:K03029	59.340168
ko:K03030	2.90369
ko:K03031	1.28026
ko:K03035	1.471031
ko:K03037	9.95488
ko:K03038	0.921001
ko:K03039	4.54206
ko:K03040	11.579094
ko:K03043	41.666512
ko:K03046	17.515069
ko:K03060	26.561712
ko:K03061	11.924552
ko:K03062	3.916035
ko:K03065	5.3387
ko:K03068	64.873704
ko:K03070	11.904744
ko:K03071	2.38406
ko:K03072	9.602085
ko:K03073	38.713287
ko:K03074	1.7191720000000001
ko:K03075	89.810772
ko:K03076	10.93575
ko:K03077	6.458734
ko:K03079	0.64315
ko:K03086	16.298883
ko:K03088	229.432371
ko:K03089	1.60933
ko:K03090	1.308116
ko:K03091	15.196139
ko:K03092	7.2976469999999996
ko:K03093	0.179883
ko:K03094	3.9349000000000003
ko:K03098	60.195297
ko:K03100	30.152604
ko:K03101	10.835904
ko:K03102	5.180924
ko:K03105	0.0
ko:K03106	7.065467
ko:K03108	0.96549
ko:K03110	21.59634
ko:K03111	40.012883
ko:K03113	3.4998940000000003
ko:K03115	2.10217
ko:K03116	34.439902
ko:K03117	10.018929
ko:K03118	9.286909
ko:K03121	640.111275
ko:K03122	1.7467890000000001
ko:K03123	0.0
ko:K03127	2.90369
ko:K03129	51.150366
ko:K03131	5.223026
ko:K03133	2.056248
ko:K03135	0.440921
ko:K03136	2.14429
ko:K03137	4.32777
ko:K03138	8.867519999999999
ko:K03141	1.956003
ko:K03142	4.022328
ko:K03146	0.22532
ko:K03147	13.111936
ko:K03148	4.678935
ko:K03149	16.059497
ko:K03150	15.165812
ko:K03151	3.473881
ko:K03152	9.519477
ko:K03154	62.91728
ko:K03157	17.2599
ko:K03163	0.063324
ko:K03164	81.844151
ko:K03165	6.15762
ko:K03168	14.375713000000001
ko:K03169	36.509165
ko:K03172	4.159751
ko:K03173	5.668385
ko:K03174	4.615315
ko:K03175	1.18749
ko:K03176	47.563335
ko:K03177	26.029677
ko:K03179	1.318262
ko:K03182	1.167715
ko:K03183	13.137735
ko:K03186	0.978604
ko:K03187	1.151049
ko:K03188	0.853564
ko:K03189	4.655066
ko:K03190	0.838851
ko:K03200	3.8703
ko:K03205	53.868064000000004
ko:K03210	15.889384
ko:K03211	1.8305690000000001
ko:K03213	0.220602
ko:K03215	69.90986199999999
ko:K03216	18.24422
ko:K03217	18.065195
ko:K03218	42.245979999999996
ko:K03223	0.308585
ko:K03224	1.802074
ko:K03231	19.790101
ko:K03232	2.9913420000000004
ko:K03233	0.326726
ko:K03234	2.040602
ko:K03238	4.6362
ko:K03240	10.878224
ko:K03242	2.225139
ko:K03243	2.88461
ko:K03246	0.0
ko:K03249	1.375131
ko:K03250	2.602557
ko:K03254	0.0
ko:K03255	26.089855
ko:K03256	0.390065
ko:K03257	20.90411
ko:K03258	21.805437
ko:K03259	17.214023
ko:K03260	33.442334
ko:K03263	1.95842
ko:K03265	27.411793
ko:K03269	4.366418
ko:K03270	4.003396
ko:K03271	2.338679
ko:K03272	3.079496
ko:K03273	6.365677
ko:K03274	2.517327
ko:K03281	12.253068
ko:K03282	12.225173999999999
ko:K03283	40.232707
ko:K03284	7.236454
ko:K03285	1.188755
ko:K03286	2.1549490000000002
ko:K03289	0.875702
ko:K03290	3.89047
ko:K03292	4.980209
ko:K03293	2.364057
ko:K03294	10.097705
ko:K03296	46.056785
ko:K03297	1.6024850000000002
ko:K03298	0.0
ko:K03299	3.407655
ko:K03300	3.0652809999999997
ko:K03301	0.318467
ko:K03303	8.065885999999999
ko:K03305	4.220107
ko:K03306	13.328005
ko:K03307	15.979554
ko:K03308	28.588617
ko:K03310	16.870679
ko:K03311	2.657732
ko:K03312	6.787752
ko:K03313	11.070844
ko:K03315	11.490009
ko:K03316	3.765263
ko:K03317	1.365979
ko:K03319	1.186775
ko:K03320	14.345914
ko:K03321	9.050088
ko:K03322	19.454736
ko:K03324	12.989796
ko:K03325	3.466601
ko:K03326	6.388462
ko:K03327	12.508401
ko:K03328	7.5838719999999995
ko:K03332	12.646008
ko:K03335	2.07483
ko:K03336	0.570912
ko:K03337	0.5554399999999999
ko:K03338	0.530531
ko:K03340	13.333881
ko:K03342	0.22801
ko:K03347	9.32925
ko:K03348	6.7867
ko:K03349	13.995255
ko:K03350	0.448091
ko:K03351	0.53722
ko:K03355	0.862666
ko:K03359	2.88461
ko:K03362	3.3430329999999997
ko:K03364	3.3925229999999997
ko:K03365	0.640486
ko:K03367	0.8105519999999999
ko:K03368	0.636277
ko:K03369	4.27086
ko:K03371	4.27086
ko:K03382	3.167695
ko:K03385	10.360437
ko:K03386	20.852222
ko:K03387	8.451862
ko:K03388	3.015799
ko:K03389	2.586678
ko:K03390	2.9833529999999997
ko:K03394	0.953548
ko:K03399	0.551063
ko:K03402	11.371367
ko:K03404	0.171538
ko:K03405	3.523012
ko:K03406	29.302324
ko:K03407	3.6638620000000004
ko:K03408	4.077439
ko:K03409	0.293176
ko:K03410	0.881975
ko:K03411	3.0985389999999997
ko:K03412	3.795976
ko:K03413	7.228727
ko:K03415	0.471702
ko:K03419	5.737601
ko:K03424	127.105671
ko:K03425	5.7305600000000005
ko:K03426	8.653712
ko:K03427	43.322112
ko:K03429	3.348053
ko:K03430	6.7496220000000005
ko:K03431	16.322683
ko:K03435	0.276283
ko:K03436	7.160642
ko:K03437	36.190644
ko:K03438	11.372919
ko:K03439	9.308148
ko:K03440	13.39585
ko:K03442	7.741155
ko:K03444	0.8890779999999999
ko:K03446	1.3374899999999998
ko:K03449	0.35101
ko:K03450	5.820406999999999
ko:K03451	0.709409
ko:K03453	5.540059
ko:K03454	1.3305150000000001
ko:K03455	5.854716
ko:K03457	0.327359
ko:K03458	7.554938
ko:K03462	9.110546999999999
ko:K03465	6.353627
ko:K03466	23.373319
ko:K03469	15.060523
ko:K03470	12.613649
ko:K03471	1.623685
ko:K03473	7.070793
ko:K03474	2.3589830000000003
ko:K03475	1.052795
ko:K03480	1.13611
ko:K03481	0.220638
ko:K03483	3.173542
ko:K03484	6.531314
ko:K03486	8.503396
ko:K03487	2.972169
ko:K03488	5.242675
ko:K03489	0.318801
ko:K03491	5.692031
ko:K03492	2.355699
ko:K03493	0.240408
ko:K03495	29.591272
ko:K03496	27.145777
ko:K03497	33.942679
ko:K03498	24.350353
ko:K03499	23.600701
ko:K03500	7.374159000000001
ko:K03501	28.991721
ko:K03502	21.29858
ko:K03503	2.491466
ko:K03504	1.2225489999999999
ko:K03509	0.0
ko:K03511	4.736235
ko:K03517	6.2071559999999995
ko:K03518	5.089569
ko:K03521	12.81577
ko:K03522	19.685156
ko:K03523	8.227263
ko:K03524	7.8722
ko:K03525	11.02032
ko:K03526	10.884619
ko:K03527	8.069065
ko:K03529	9.436614
ko:K03530	73.371025
ko:K03531	6.36344
ko:K03533	0.839635
ko:K03534	7.036734
ko:K03536	36.268194
ko:K03539	4.566307
ko:K03543	6.930973
ko:K03544	29.848734999999998
ko:K03545	42.45275
ko:K03546	18.416962
ko:K03547	11.397484
ko:K03549	0.606828
ko:K03550	5.399218
ko:K03551	9.339987
ko:K03553	12.476068
ko:K03555	14.379624
ko:K03556	1.166488
ko:K03558	2.776543
ko:K03559	9.923345
ko:K03560	2.68696
ko:K03561	16.626611
ko:K03562	1.9178
ko:K03563	2.83916
ko:K03564	7.164131
ko:K03565	11.555848000000001
ko:K03567	0.13306
ko:K03568	2.991954
ko:K03569	17.962799
ko:K03570	12.078905
ko:K03571	7.637878
ko:K03572	10.298621
ko:K03574	17.957357000000002
ko:K03575	15.02679
ko:K03578	2.000168
ko:K03579	0.266434
ko:K03580	0.332124
ko:K03581	10.158180999999999
ko:K03584	10.022611
ko:K03585	19.412412
ko:K03587	10.235004
ko:K03588	18.753923999999998
ko:K03589	15.353651000000001
ko:K03590	9.680565
ko:K03592	0.185142
ko:K03593	7.9887630000000005
ko:K03594	4.107273
ko:K03595	10.785405
ko:K03596	13.943840999999999
ko:K03599	2.07834
ko:K03600	2.75363
ko:K03601	8.665712
ko:K03602	37.995391
ko:K03604	2.570769
ko:K03605	5.766505
ko:K03606	14.213101
ko:K03608	4.16005
ko:K03609	3.964087
ko:K03610	0.419346
ko:K03612	5.2446459999999995
ko:K03613	6.971293
ko:K03614	4.3182659999999995
ko:K03615	6.723179
ko:K03616	4.4658940000000005
ko:K03617	5.841955
ko:K03618	0.863688
ko:K03619	0.403117
ko:K03620	2.354109
ko:K03621	4.098262
ko:K03624	7.689131
ko:K03625	7.121798
ko:K03626	1.603828
ko:K03628	17.617377
ko:K03629	12.241615
ko:K03630	10.569652999999999
ko:K03631	14.671948
ko:K03634	3.724478
ko:K03636	1.237788
ko:K03637	8.579082
ko:K03639	1.8722189999999999
ko:K03640	7.765197
ko:K03641	3.5594200000000003
ko:K03642	4.569604
ko:K03644	2.321312
ko:K03646	7.890718
ko:K03647	0.9330499999999999
ko:K03648	8.55392
ko:K03649	6.912903
ko:K03650	45.647383000000005
ko:K03651	2.150376
ko:K03652	2.51618
ko:K03654	22.1966
ko:K03655	35.902394
ko:K03657	48.220791
ko:K03658	1.6806139999999998
ko:K03660	3.679882
ko:K03663	0.864823
ko:K03664	12.696931
ko:K03665	18.786736
ko:K03666	3.0649800000000003
ko:K03668	0.268636
ko:K03671	63.399226
ko:K03672	0.542377
ko:K03673	0.253922
ko:K03676	3.04705
ko:K03679	0.767012
ko:K03681	0.818306
ko:K03684	1.8127170000000001
ko:K03685	10.993092
ko:K03686	23.313064
ko:K03687	15.599551
ko:K03688	4.604582000000001
ko:K03694	0.5871040000000001
ko:K03695	21.048861
ko:K03696	26.701247
ko:K03697	1.096649
ko:K03698	7.107748
ko:K03699	10.044952
ko:K03700	1.387373
ko:K03701	29.780221
ko:K03702	13.547716
ko:K03703	11.688495
ko:K03704	44.349847
ko:K03705	7.458997
ko:K03706	1.7997900000000002
ko:K03707	1.025159
ko:K03708	1.7469379999999999
ko:K03709	32.589780000000005
ko:K03710	24.610254
ko:K03711	23.672628
ko:K03716	3.290334
ko:K03718	5.170661
ko:K03719	4.870765
ko:K03722	5.568917
ko:K03723	12.39929
ko:K03724	1.239985
ko:K03727	0.638118
ko:K03728	7.832175
ko:K03729	1.05307
ko:K03732	0.6453409999999999
ko:K03733	19.30334
ko:K03734	20.701288
ko:K03735	3.7005929999999996
ko:K03736	3.275029
ko:K03737	24.883367
ko:K03738	11.104171999999998
ko:K03739	0.482395
ko:K03740	0.523918
ko:K03741	9.044618
ko:K03742	4.116274
ko:K03743	7.070892
ko:K03744	8.277741
ko:K03745	18.5688
ko:K03748	1.345199
ko:K03749	1.260272
ko:K03750	5.006233
ko:K03752	4.12734
ko:K03753	2.166052
ko:K03758	2.746677
ko:K03760	1.2661989999999999
ko:K03762	1.487452
ko:K03763	8.66996
ko:K03766	4.806354
ko:K03767	34.731713
ko:K03768	16.983062
ko:K03769	1.081865
ko:K03770	9.68138
ko:K03771	10.984452
ko:K03772	4.863134
ko:K03773	7.441288
ko:K03774	0.308063
ko:K03775	1.6069529999999999
ko:K03778	2.555908
ko:K03779	3.185338
ko:K03780	1.203983
ko:K03781	4.253572999999999
ko:K03783	22.806112
ko:K03784	3.4177540000000004
ko:K03785	3.1170080000000002
ko:K03786	9.25387
ko:K03787	3.634131
ko:K03789	8.946366000000001
ko:K03790	10.24327
ko:K03795	0.363207
ko:K03797	27.593288
ko:K03798	22.682389
ko:K03799	3.8512570000000004
ko:K03800	7.957809
ko:K03801	5.388684
ko:K03803	4.686143
ko:K03805	1.212108
ko:K03810	1.875022
ko:K03811	5.500919
ko:K03813	4.344164
ko:K03814	1.264659
ko:K03816	5.6613109999999995
ko:K03817	0.6417919999999999
ko:K03818	0.628083
ko:K03819	0.296922
ko:K03820	2.400089
ko:K03821	1.147961
ko:K03823	14.622678
ko:K03824	0.536073
ko:K03826	4.490299
ko:K03827	11.362612
ko:K03828	0.855397
ko:K03830	5.066904
ko:K03832	12.786377
ko:K03833	2.2165000000000004
ko:K03837	1.60916
ko:K03839	6.573774
ko:K03841	0.522366
ko:K03842	19.165135
ko:K03845	7.25069
ko:K03847	0.046603
ko:K03849	0.0
ko:K03851	0.274735
ko:K03853	84.142402
ko:K03856	4.688385
ko:K03859	0.955896
ko:K03860	0.134734
ko:K03870	5.851147
ko:K03871	1.50998
ko:K03872	0.729329
ko:K03878	0.757011
ko:K03881	0.123804
ko:K03882	0.137849
ko:K03883	3.867833
ko:K03884	12.99467
ko:K03885	5.667667
ko:K03892	40.375614
ko:K03898	0.271075
ko:K03900	124.805042
ko:K03908	2.950321
ko:K03910	482.793179
ko:K03911	2.88461
ko:K03913	2.103266
ko:K03914	1.105519
ko:K03915	0.44105300000000003
ko:K03916	2.58543
ko:K03917	26.922541
ko:K03923	0.372763
ko:K03924	15.179139
ko:K03925	5.812329
ko:K03926	10.52166
