SampleID	Software	Hosttype	Microbiometype	HostGenomeProportion	DataSize	num_seqs.host	num_seqs.microbiome	num_seqs.total	TP	FP	FN	TN	IndexingMemory	IndexingTime	RunningMemory	RunningTime	Precision	Recall	Accuracy	F1	X1NIT	X1NIM	X1NRT	X1NRM	NA	NP	NR	NF1	SUM	SuM2
RiceS10-2-2	Bowtie2	Rice	Single	50%	10G	19999544	19999544	39999088	19995151	66	4393	19999478	0.687802734	9.6839	0.455722656	109.1746833	0.999996699	0.999780345	0.999888522	0.99988851	0.987609652114206	0.961798176790585	0.979596919306043	0.979596919306043	0.999676417285801	0.99997682335497	0.999402162277428	0.999515652469694	7.90717272290477	1.9991920697555
RiceS10-2-3	Bowtie2	Rice	Single	50%	10G	19999544	19999544	39999088	19995136	55	4408	19999489	0.687802734	9.6839	0.460322266	110.8859167	0.999997249	0.999779595	0.999888422	0.99988841	0.987609652114206	0.961798176790585	0.979254857031792	0.979254857031792	0.999676114869224	0.999980684958958	0.999400120993178	0.999515208122315	7.90648967191205	1.99919132299154
RiceS10-2-4	Bowtie2	Rice	Single	50%	10G	19999544	19999544	39999088	19995081	58	4463	19999486	0.687802734	9.6839	0.459980469	119.43855	0.999997099	0.999776845	0.999886972	0.99988696	0.987609652114206	0.961798176790585	0.977545252019741	0.977545252019741	0.999671729828844	0.999979631794234	0.999392636284261	0.999508765085316	7.90305109593693	1.99918049491416
RiceS10-2-5	Bowtie2	Rice	Single	50%	10G	19999544	19999544	39999088	19995133	55	4411	19999489	0.687802734	9.6839	0.448564453	119.43855	0.999997249	0.999779445	0.999888347	0.999888335	0.987609652114206	0.961798176790585	0.977545252019741	0.977545252019741	0.99967588805679	0.999980684958958	0.999399712736328	0.99951487486178	7.90306949355813	1.99919076291857
RiceS30-1-1	Bowtie2	Rice	Single	90%	30G	86398020	9599780	95997800	86379145	29	18875	9599751	0.687802734	9.6839	0.460322266	486.6248833	0.999999664	0.999781534	0.999803079	0.999890587	0.987609652114206	0.961798176790585	0.904147554053826	0.904147554053826	0.999418023489137	0.999997640911018	0.999405398393392	0.99952488156476	7.75604888137075	1.9989429050539
RiceS30-1-2	Bowtie2	Rice	Single	90%	30G	86398020	9599780	95997800	86378770	33	19250	9599747	0.687802734	9.6839	0.460693359	462.0833333	0.999999618	0.999777194	0.999799131	0.999888394	0.987609652114206	0.961798176790585	0.909053219409959	0.909053219409959	0.999406084082641	0.999997317940503	0.999393586161865	0.999515137026734	7.76582639293645	1.99892122110937
RiceS30-1-3	Bowtie2	Rice	Single	90%	30G	86398020	9599780	95997800	86378959	28	19061	9599752	0.687802734	9.6839	0.459658203	454.4367833	0.999999676	0.999779382	0.999801152	0.999889517	0.987609652114206	0.961798176790585	0.910581705403262	0.910581705403262	0.999412195921681	0.999997725164195	0.999399541268451	0.999520127047803	7.76890082911345	1.99893232296948
RiceS30-1-4	Bowtie2	Rice	Single	90%	30G	86398020	9599780	95997800	86379104	36	18916	9599744	0.687802734	9.6839	0.459873047	456.3720333	0.999999583	0.99978106	0.999802579	0.99989031	0.987609652114206	0.961798176790585	0.910194863949464	0.910194863949464	0.999416511406248	0.999997072202067	0.999404108301746	0.99952365072252	7.7681388994363	1.99894016212877
RiceS30-1-5	Bowtie2	Rice	Single	90%	30G	86398020	9599780	95997800	86379033	21	18987	9599759	0.687802734	9.6839	0.460498047	446.492	0.999999757	0.999780238	0.999801995	0.999889985	0.987609652114206	0.961798176790585	0.91216980591838	0.91216980591838	0.999414745293433	0.999998293873147	0.999401871054208	0.999522206593538	7.77208455755588	1.99893695188697
RiceS60-1-1	Bowtie2	Rice	Single	90%	60G	172796040	19199974	191996014	172758346	59	37694	19199501	0.687802734	9.6839	0.460869141	907.4201667	0.999999658	0.999781858	0.999803365	0.999890747	0.987609652114206	0.961798176790585	0.820033843069815	0.820033843069815	0.99941888840055	0.999997598784429	0.999406280228188	0.999525592520567	7.58782387497816	1.99894448092112
RiceS60-1-2	Bowtie2	Rice	Single	90%	60G	172796040	19199974	191996014	172757936	61	38104	19199499	0.687802734	9.6839	0.459814453	898.4665	0.999999647	0.999779486	0.999801219	0.999889554	0.987609652114206	0.961798176790585	0.821823611545749	0.821823611545749	0.999412398540788	0.999997521552349	0.999399824326533	0.999520291456333	7.59138508787229	1.99893268999712
RiceS60-1-3	Bowtie2	Rice	Single	90%	60G	172796040	19199974	191996014	172758393	52	37647	19199508	0.687802734	9.6839	0.46125	884.70075	0.999999699	0.99978213	0.999803647	0.999890903	0.987609652114206	0.961798176790585	0.824575278122481	0.824575278122481	0.9994197412153	0.999997886649453	0.999407020533942	0.999526285702479	7.59690931925093	1.99894602691778
RiceS60-1-4	Bowtie2	Rice	Single	90%	60G	172796040	19199974	191996014	172758403	57	37637	19199503	0.687802734	9.6839	0.460371094	837.0815333	0.99999967	0.999782188	0.999803673	0.999890917	0.987609652114206	0.961798176790585	0.834093989925582	0.834093989925582	0.99941981984361	0.999997683037607	0.999407178393258	0.999526347911112	7.61594683794154	1.99894616775472
RiceS60-1-5	Bowtie2	Rice	Single	90%	60G	172796040	19199974	191996014	172758277	53	37763	19199507	0.687802734	9.6839	0.460048828	834.4460167	0.999999693	0.999781459	0.999803037	0.999890564	0.987609652114206	0.961798176790585	0.834620809237326	0.834620809237326	0.999417896474174	0.999997844522865	0.999405194264967	0.999524779364863	7.61699516200631	1.99894267583904
RiceS10-1-1	Bowtie2	Rice	Single	90%	10G	35999172	3999908	39999080	35991355	10	7817	3999898	0.687802734	9.6839	0.451777344	188.4204667	0.999999722	0.999782856	0.99980432	0.999891277	0.987609652114206	0.961798176790585	0.963756302301615	0.963756302301615	0.999421776478869	0.999998048134711	0.999408996497096	0.999527947561677	7.87527720218038	1.99894972404055
RiceS10-1-2	Bowtie2	Rice	Single	90%	10G	35999172	3999908	39999080	35991189	16	7983	3999892	0.687802734	9.6839	0.456279297	192.7020833	0.999999555	0.999778245	0.99980002	0.999888888	0.987609652114206	0.961798176790585	0.962900440376722	0.962900440376722	0.999408772566019	0.999996875611319	0.999396446681527	0.999517332102787	7.87352813661989	1.99892610466881
RiceS10-1-3	Bowtie2	Rice	Single	90%	10G	35999172	3999908	39999080	35991302	15	7870	3999893	0.687802734	9.6839	0.460498047	181.6161167	0.999999583	0.999781384	0.99980287	0.999890472	0.987609652114206	0.961798176790585	0.965116439051984	0.965116439051984	0.999417391438489	0.999997072202067	0.999404990136542	0.999524370565275	7.87798453135113	1.99894176200376
RiceS10-1-4	Bowtie2	Rice	Single	90%	10G	35999172	3999908	39999080	35991218	16	7954	3999892	0.687802734	9.6839	0.458945313	190.76045	0.999999555	0.99977905	0.999800745	0.999889291	0.987609652114206	0.961798176790585	0.963288557802644	0.963288557802644	0.999410965086209	0.999996875611319	0.999398637659956	0.999519122822726	7.87431054569029	1.99893008790893
RiceS10-1-5	Bowtie2	Rice	Single	90%	10G	35999172	3999908	39999080	35991262	13	7910	3999895	0.687802734	9.6839	0.448203125	190.7496833	0.999999639	0.999780273	0.99980192	0.999889944	0.987609652114206	0.961798176790585	0.963290709982404	0.963290709982404	0.999414518480999	0.999997465383564	0.99940196631414	0.999522024411112	7.87432522345941	1.99893654289211
RiceM30-3-1	BWA	Rice	Multiple	10%	30G	9599780	86398020	95997800	9599780	1132648	0	85265372	0.519287109	5.8946	1.37	299.22965	0.894464887	1	0.988201313	0.944292917	0.990856248371453	0.97802230580155	0.941606406648887	0.941606406648887	0.964332359774733	0.259027612167625	1	0.752478092007901	6.82792943142104	1.71681045178263
RiceM30-3-2	BWA	Rice	Multiple	10%	30G	9599780	86398020	95997800	9599780	1292799	0	85105221	0.519287109	5.8946	1.37	307.2310667	0.881313783	1	0.986533035	0.93691312	0.990856248371453	0.97802230580155	0.940006985556691	0.940006985556691	0.959287210537096	0.166692420054722	1	0.719686157446052	6.69455831332425	1.67897336798315
RiceM30-3-3	BWA	Rice	Multiple	10%	30G	9599780	86398020	95997800	9599780	480245	0	85917775	0.519287109	5.8946	1.34	266.9037667	0.952356765	1	0.994997333	0.975597065	0.990856248371453	0.97802230580155	0.948068099810534	0.948068099810534	0.984884650892858	0.665492170345153	1	0.891577253235571	7.40696882826765	1.87646190412843
RiceM30-3-4	BWA	Rice	Multiple	10%	30G	9599780	86398020	95997800	9599780	714732	0	85683288	0.519287109	5.8946	1.34	273.3081333	0.930706174	1	0.992554704	0.964109595	0.990856248371453	0.97802230580155	0.946787916637197	0.946787916637197	0.977497735860004	0.513481245684921	1	0.840532981350963	7.19396635034329	1.81803071721097
RiceM30-3-5	BWA	Rice	Multiple	10%	30G	9599780	86398020	95997800	9599780	1034494	0	85363526	0.519287109	5.8946	1.36	293.2645333	0.902720769	1	0.989223774	0.948873617	0.990856248371453	0.97802230580155	0.942798787176623	0.942798787176623	0.967424451341404	0.316992970097382	1	0.7728323124082	6.91172586237324	1.7402567637496
RiceM60-3-1	BWA	Rice	Multiple	10%	60G	19199560	172796040	191995600	19199560	2264164	0	170531876	0.519287109	5.8946	1.35	601.7004333	0.894512061	1	0.988207209	0.944319205	0.990856248371453	0.97802230580155	0.881144844812846	0.881144844812846	0.964350190256166	0.259358825452284	1	0.752594902046953	6.7074721615541	1.71694509230312
RiceM60-3-2	BWA	Rice	Multiple	10%	60G	19199560	172796040	191995600	19199560	2581306	0	170214734	0.519287109	5.8946	1.38	638.2309167	0.881487449	1	0.98655539	0.937011245	0.990856248371453	0.97802230580155	0.873842684726862	0.873842684726862	0.959354815763088	0.167911746087995	1	0.720122173311919	6.56395265878973	1.67947698907501
RiceM60-3-3	BWA	Rice	Multiple	10%	60G	19199560	172796040	191995600	19199560	928747	0	171867293	0.519287109	5.8946	1.34	602.1295833	0.953858663	1	0.995162665	0.976384506	0.990856248371453	0.97802230580155	0.881059061058862	0.881059061058862	0.985384642269449	0.676037143631349	1	0.895076226682038	7.28749468887356	1.88046086895149
RiceM60-3-4	BWA	Rice	Multiple	10%	60G	19199560	172796040	191995600	19199560	1405380	0	171390660	0.519287109	5.8946	1.34	597.5857333	0.931794026	1	0.992680145	0.964692937	0.990856248371453	0.97802230580155	0.881967341404988	0.881967341404988	0.977877090239501	0.521119161361841	1	0.843125046239899	7.07493453482422	1.8210021364794
RiceM60-3-5	BWA	Rice	Multiple	10%	60G	19199560	172796040	191995600	19199560	2078952	0	170717088	0.519287109	5.8946	1.34	650.2146833	0.902298055	1	0.989171877	0.948640044	0.990856248371453	0.97802230580155	0.871447222800227	0.871447222800227	0.967267506209966	0.314025053609244	1	0.771794436904117	6.76485999649678	1.73906194311408
RiceM10-3-1	BWA	Rice	Multiple	10%	10G	3999908	35999172	39999080	3999908	457607	0	35541565	0.519287109	5.8946	1.35	128.15935	0.897340334	1	0.988559562	0.945892856	0.990856248371453	0.97802230580155	0.975802031789651	0.975802031789651	0.965415764140932	0.279216407812118	1	0.759587379023649	6.924702168729	1.72500314316458
RiceM10-3-2	BWA	Rice	Multiple	10%	10G	3999908	35999172	39999080	3999908	539161	0	35460011	0.519287109	5.8946	1.34	134.2503667	0.881217712	1	0.986520665	0.93685883	0.990856248371453	0.97802230580155	0.974584484829136	0.974584484829136	0.959249801606408	0.166017896133272	1	0.719444921253869	6.76276014282482	1.67869472286028
RiceM10-3-3	BWA	Rice	Multiple	10%	10G	3999908	35999172	39999080	3999908	201931	0	35797241	0.519287109	5.8946	1.4	121.7813833	0.951942233	1	0.994951609	0.975379514	0.990856248371453	0.97802230580155	0.97707693782789	0.97707693782789	0.984746373936774	0.662581700482171	1	0.890610571068587	7.46097107531632	1.87535694500536
RiceM10-3-4	BWA	Rice	Multiple	10%	10G	3999908	35999172	39999080	3999908	287180	0	35711992	0.519287109	5.8946	1.42	110.5470333	0.933012805	1	0.992820335	0.965345705	0.990856248371453	0.97802230580155	0.979322597193076	0.979322597193076	0.978301048040074	0.529676328357719	1	0.846025603740339	7.28152672869729	1.82432665178041
RiceM10-3-5	BWA	Rice	Multiple	10%	10G	3999908	35999172	39999080	3999908	417909	0	35581263	0.519287109	5.8946	1.35	129.0065	0.905403732	1	0.989552035	0.950353688	0.990856248371453	0.97802230580155	0.975632693080138	0.975632693080138	0.968417167024219	0.335830316683403	1	0.779408969107415	7.00380039314832	1.74782613613163
RiceM30-2-1	BWA	Rice	Multiple	50%	30G	47998900	47998900	95997800	47998899	606975	1	47391925	0.519287109	5.8946	1.39	440.02565	0.987512312	0.999999979	0.993677188	0.993716915	0.990856248371453	0.97802230580155	0.913462379092268	0.913462379092268	0.980892313560399	0.912322716744846	0.999999942844041	0.972092331830625	7.66111061733745	1.95298464539102
RiceM30-2-2	BWA	Rice	Multiple	50%	30G	47998900	47998900	95997800	47998900	716337	0	47282563	0.519287109	5.8946	1.39	441.8617167	0.985295422	1	0.992537985	0.992593254	0.990856248371453	0.97802230580155	0.91309536361029	0.91309536361029	0.977447174832343	0.896757714442136	1	0.967099373625717	7.63637354429378	1.94454654845806
RiceM30-2-3	BWA	Rice	Multiple	50%	30G	47998900	47998900	95997800	47998900	267570	0	47731330	0.519287109	5.8946	1.39	427.1023167	0.9944564	1	0.997212749	0.997220496	0.990856248371453	0.97802230580155	0.916045653109417	0.916045653109417	0.991584436146544	0.961077840233254	1	0.987660402183256	7.74129253895489	1.9792448383298
RiceM30-2-4	BWA	Rice	Multiple	50%	30G	47998900	47998900	95997800	47998900	100734	0	47898166	0.519287109	5.8946	1.39	419.70465	0.997905722	1	0.998950663	0.998951763	0.990856248371453	0.97802230580155	0.917524389262856	0.917524389262856	0.996840176192374	0.985295868585039	1	0.995353241725197	7.78141661920132	1.99219341791757
RiceM30-2-5	BWA	Rice	Multiple	50%	30G	47998900	47998900	95997800	47998900	404296	0	47594604	0.519287109	5.8946	1.39	427.3997167	0.991647328	1	0.995788487	0.995806149	0.990856248371453	0.97802230580155	0.915986205157804	0.915986205157804	0.987277231745661	0.941355069979215	1	0.981375788355566	7.71085905456905	1.96865302010123
RiceM60-2-1	BWA	Rice	Multiple	50%	60G	95997800	95997800	191995600	95997799	1259131	1	94738669	0.519287109	5.8946	1.41	828.2642333	0.98705356	0.99999999	0.993441871	0.993484599	0.990856248371453	0.97802230580155	0.835856499756649	0.835856499756649	0.980180675941757	0.909101773921173	0.999999972782877	0.971060041773097	7.50093401810521	1.95124071771485
RiceM60-2-2	BWA	Rice	Multiple	50%	60G	95997800	95997800	191995600	95997800	1436719	0	94561081	0.519287109	5.8946	1.41	837.9752833	0.985254517	1	0.992516917	0.992572498	0.990856248371453	0.97802230580155	0.833915336237773	0.833915336237773	0.977383461707709	0.89647051642185	1	0.967007144883685	7.47757034966179	1.94439060659139
RiceM60-2-3	BWA	Rice	Multiple	50%	60G	95997800	95997800	191995600	95997800	534047	0	95463753	0.519287109	5.8946	1.42	797.5041833	0.99446766	1	0.997218441	0.997226157	0.990856248371453	0.97802230580155	0.842005194995455	0.842005194995455	0.991601649698158	0.96115689779855	1	0.987685556688394	7.59333304834902	1.97928720638655
RiceM60-2-4	BWA	Rice	Multiple	50%	60G	95997800	95997800	191995600	95997800	791546	0	95206254	0.519287109	5.8946	1.42	796.1224167	0.991821972	1	0.99587727	0.995894197	0.990856248371453	0.97802230580155	0.842281399413672	0.842281399413672	0.987545726256028	0.94258126264649	1	0.981767027336029	7.56533536923889	1.96931275359206
RiceM60-2-5	BWA	Rice	Multiple	50%	60G	95997800	95997800	191995600	95997800	1153324	0	94844476	0.519287109	5.8946	1.41	818.8946167	0.988128557	1	0.993992967	0.994028835	0.990856248371453	0.97802230580155	0.837729413389035	0.837729413389035	0.981847281605959	0.91664943338123	1	0.973478340175913	7.51631243611418	1.95532562178187
RiceM10-2-1	BWA	Rice	Multiple	50%	10G	19999544	19999544	39999088	19999544	267564	0	19731980	0.519287109	5.8946	1.41	221.9793333	0.986798116	1	0.993310747	0.993355196	0.990856248371453	0.97802230580155	0.957048145348582	0.957048145348582	0.979784135228137	0.907308276522469	1	0.970485042933955	7.74055229955473	1.95026917816209
RiceM10-2-2	BWA	Rice	Multiple	50%	10G	19999544	19999544	39999088	19999544	298856	0	19700688	0.519287109	5.8946	1.41	249.3843333	0.985276869	1	0.99252843	0.99258384	0.990856248371453	0.97802230580155	0.951570098563239	0.951570098563239	0.977418278928324	0.896627452007951	1	0.967057542763436	7.71312202499919	1.94447582169176
RiceM10-2-3	BWA	Rice	Multiple	50%	10G	19999544	19885254	39884798	19999544	109394	0	19890150	0.519287109	5.8946	1.4	256.72045	0.994559932	1	0.997265088	0.997272547	0.990856248371453	0.97802230580155	0.950103665777057	0.950103665777057	0.991742717959256	0.961804748568086	1	0.987891689437619	7.81052504169208	1.97963440739687
RiceM10-2-4	BWA	Rice	Multiple	50%	10G	19999544	19999544	39999088	19999544	154647	0	19844897	0.519287109	5.8946	1.41	229.0841167	0.992326807	1	0.996133737	0.996148627	0.990856248371453	0.97802230580155	0.955627954293485	0.955627954293485	0.988321324980898	0.946125758736728	1	0.982897580372998	7.7974791268506	1.9712189053539
RiceM10-2-5	BWA	Rice	Multiple	50%	10G	19999544	19999544	39999088	19999544	233157	0	19766387	0.519287109	5.8946	1.42	227.0979	0.98847623	1	0.994170942	0.994204723	0.990856248371453	0.97802230580155	0.956024983595015	0.956024983595015	0.982385507510496	0.919090479642248	1	0.974259893894289	7.75666440241007	1.95664540140479
RiceM30-1-1	BWA	Rice	Multiple	90%	30G	86398020	9599780	95997800	86398019	120635	1	9479145	0.519287109	5.8946	1.4	591.46345	0.998605676	0.999999988	0.998743346	0.999302346	0.990856248371453	0.97802230580155	0.883191138316154	0.883191138316154	0.996213215215547	0.990210314327404	0.999999967339452	0.996911048097716	7.71859537578543	1.99312426331326
RiceM30-1-2	BWA	Rice	Multiple	90%	30G	86398020	9599780	95997800	86398020	138679	0	9461101	0.519287109	5.8946	1.41	572.3188667	0.998397454	1	0.998555394	0.999198085	0.990856248371453	0.97802230580155	0.887017991919631	0.887017991919631	0.995644817209032	0.98874836722607	1	0.996447767076658	7.72375548952403	1.99209258428569
RiceM30-1-3	BWA	Rice	Multiple	90%	30G	86398020	9599780	95997800	86398020	42328	0	9557452	0.519287109	5.8946	1.4	603.64925	0.999510321	1	0.999559073	0.999755101	0.990856248371453	0.97802230580155	0.880755291481021	0.880755291481021	0.99868010889404	0.996561915673494	1	0.99892285307454	7.72455401477712	1.99760296196858
RiceM30-1-4	BWA	Rice	Multiple	90%	30G	86398020	9599780	95997800	86398020	70879	0	9528901	0.519287109	5.8946	1.4	604.5531667	0.999180295	1	0.99926166	0.999589979	0.990856248371453	0.97802230580155	0.880574605548795	0.880574605548795	0.997780682677179	0.994244770731727	1	0.998189137795011	7.72024235647451	1.99596982047219
RiceM30-1-5	BWA	Rice	Multiple	90%	30G	86398020	9599780	95997800	86398020	113516	0	9486264	0.519287109	5.8946	1.4	587.1028333	0.998687851	1	0.998817515	0.999343495	0.990856248371453	0.97802230580155	0.884062791747847	0.884062791747847	0.996437514567218	0.990787273068805	1	0.997093892600794	7.72132281790551	1.99353140716801
RiceM60-1-1	BWA	Rice	Multiple	90%	60G	172796040	19199560	191995600	172796039	253427	1	18946133	0.519287109	5.8946	1.42	1051.904667	0.998535523	0.999999994	0.998680032	0.999267222	0.990856248371453	0.97802230580155	0.791152512932969	0.791152512932969	0.996021743183409	0.989717763228097	0.999999983669726	0.996754975524235	7.53367804564441	1.99277671870764
RiceM60-1-2	BWA	Rice	Multiple	90%	60G	172796040	19199560	191995600	172796040	283823	0	18915737	0.519287109	5.8946	1.41	1065.116083	0.998360162	1	0.998521721	0.999179408	0.990856248371453	0.97802230580155	0.788511653420156	0.788511653420156	0.995542984474753	0.98848653643344	1	0.99636477631664	7.52629615823815	1.99190776079139
RiceM60-1-3	BWA	Rice	Multiple	90%	60G	172796040	19199560	191995600	172796040	104577	0	19094983	0.519287109	5.8946	1.42	1063.912783	0.999395161	1	0.999455316	0.999697489	0.990856248371453	0.97802230580155	0.788752183750271	0.788752183750271	0.998366330525298	0.995753366009244	1	0.998666855662419	7.53916947387051	1.99703318618772
RiceM60-1-4	BWA	Rice	Multiple	90%	60G	172796040	19199560	191995600	172796040	141494	0	19058066	0.519287109	5.8946	1.42	1053.876317	0.99918182	1	0.999263035	0.999590743	0.990856248371453	0.97802230580155	0.790758395401703	0.790758395401703	0.997784840905125	0.994255477906423	1	0.998192532608988	7.54062819639695	1.99597737351411
RiceM60-1-5	BWA	Rice	Multiple	90%	60G	172796040	19199560	191995600	172796040	219805	0	18979755	0.519287109	5.8946	1.42	1067.22475	0.998729567	1	0.998855156	0.99936438	0.990856248371453	0.97802230580155	0.788090147254102	0.788090147254102	0.996551347191309	0.9910801651997	1	0.997186694550946	7.52987705562316	1.99373804174225
RiceM10-1-1	BWA	Rice	Multiple	90%	10G	35999172	3999908	19999540	35999172	46243	0	3953665	0.519287109	5.8946	1.41	221.9793333	0.998717091	1	0.998843898	0.999358134	0.990856248371453	0.97802230580155	0.957048145348582	0.957048145348582	0.996517301132968	0.990992569979039	1	0.997158940613639	7.86764365659581	1.99367624174661
RiceM10-1-2	BWA	Rice	Multiple	90%	10G	35999172	3999908	19999540	35999172	57157	0	3942751	0.519287109	5.8946	1.41	249.3843333	0.998414786	1	0.998571042	0.999206764	0.990856248371453	0.97802230580155	0.951570098563239	0.951570098563239	0.995692139355144	0.988870056899401	1	0.996486331985702	7.85306727953973	1.99217847134085
RiceM10-1-3	BWA	Rice	Multiple	90%	10G	35999172	3999908	19999540	35999172	19881	0	3980027	0.519287109	5.8946	1.4	256.72045	0.999448042	1	0.999502964	0.999723945	0.990856248371453	0.97802230580155	0.950103665777057	0.950103665777057	0.998510425976341	0.996124648701109	1	0.998784412205067	7.86250537260963	1.99729483818141
RiceM10-1-4	BWA	Rice	Multiple	90%	10G	35999172	3999908	19999540	35999172	34537	0	3965371	0.519287109	5.8946	1.41	229.0841167	0.999041536	1	0.999136555	0.999520538	0.990856248371453	0.97802230580155	0.955627954293485	0.955627954293485	0.997402344417384	0.993270530171969	1	0.997880578531401	7.86868791588073	1.99528292294878
RiceM10-1-5	BWA	Rice	Multiple	90%	10G	35999172	3999908	19999540	35999172	48851	0	3951057	0.519287109	5.8946	1.42	227.0979	0.998644836	1	0.998778697	0.999321958	0.990856248371453	0.97802230580155	0.956024983595015	0.956024983595015	0.996320122500004	0.990485260531398	1	0.99699819350573	7.86473209790017	1.99331831600573
RiceS30-3-1	BWA	Rice	Single	10%	30G	9599780	86398020	95997800	9599780	352137	0	86045883	0.519287109	5.8946	1.34	313.7635333	0.964616164	1	0.996331822	0.981989441	0.990856248371453	0.97802230580155	0.938701196187653	0.938701196187653	0.988920366859252	0.751566614122173	1	0.919981608461974	7.50674953599171	1.90890197532123
RiceS30-3-2	BWA	Rice	Single	10%	30G	9599780	86398020	95997800	9599780	327414	0	86070606	0.519287109	5.8946	1.34	311.1944333	0.967018475	1	0.996589359	0.983232732	0.990856248371453	0.97802230580155	0.939214739336575	0.939214739336575	0.989699201441506	0.768433475467041	1	0.925506139436652	7.53094684919135	1.91520534087816
RiceS30-3-3	BWA	Rice	Single	10%	30G	9599780	86398020	95997800	9599780	369249	0	86028771	0.519287109	5.8946	1.34	310.5328333	0.962960385	1	0.996153568	0.981130737	0.990856248371453	0.97802230580155	0.939346988041307	0.939346988041307	0.988381297212463	0.739941227229824	1	0.916165979742647	7.49206103444055	1.90454727695511
RiceS30-3-4	BWA	Rice	Single	10%	30G	9599780	86398020	95997800	9599780	363010	0	86035010	0.519287109	5.8946	1.34	306.5570833	0.963563419	1	0.996218559	0.981443645	0.990856248371453	0.97802230580155	0.940141709606964	0.940141709606964	0.988577840770613	0.744175188138399	1	0.917556378240042	7.49947138053599	1.90613421901066
RiceS30-3-5	BWA	Rice	Single	10%	30G	9599780	86398020	95997800	9599780	361166	0	86036854	0.519287109	5.8946	1.34	300.4533667	0.963741797	1	0.996237768	0.981536166	0.990856248371453	0.97802230580155	0.941361795178914	0.941361795178914	0.988635931971064	0.745427597586208	1	0.917967492878778	7.50363316696688	1.90660342484984
RiceS60-3-1	BWA	Rice	Single	10%	60G	19199560	172796040	191995600	19199560	699870	0	172096170	0.519287109	5.8946	1.34	718.6887833	0.964829646	1	0.99635476	0.982100049	0.990856248371453	0.97802230580155	0.857759781698813	0.857759781698813	0.988989735173893	0.753065492199834	1	0.920473092211191	7.34692643715555	1.90946282738508
RiceS60-3-2	BWA	Rice	Single	10%	60G	19199560	172796040	191995600	19199560	684957	0	172111083	0.519287109	5.8946	1.34	949.6216333	0.965553249	1	0.996432434	0.982474781	0.990856248371453	0.97802230580155	0.811598097459712	0.811598097459712	0.98922463422662	0.758145979892614	1	0.922138204032319	7.26158356724398	1.91136283825894
RiceS60-3-3	BWA	Rice	Single	10%	60G	19199560	172796040	191995600	19199560	747162	0	172048878	0.519287109	5.8946	1.34	935.8457167	0.962542116	1	0.996108442	0.98091359	0.990856248371453	0.97802230580155	0.814351796260872	0.814351796260872	0.988244828707516	0.737004519523013	1	0.915201092739075	7.23803258766435	1.90344592144659
RiceS60-3-4	BWA	Rice	Single	10%	60G	19199560	172796040	191995600	19199560	691592	0	172104448	0.519287109	5.8946	1.34	665.3242667	0.965231174	1	0.996397876	0.982308022	0.990856248371453	0.97802230580155	0.868426934357525	0.868426934357525	0.989120125105625	0.755884659702327	1	0.921397214786192	7.3721344224822	1.91051733989182
RiceS60-3-5	BWA	Rice	Single	10%	60G	19199560	172796040	191995600	19199560	768824	0	172027216	0.519287109	5.8946	1.34	530.2040667	0.961497936	1	0.995995617	0.980371091	0.990856248371453	0.97802230580155	0.895436413549092	0.895436413549092	0.987903627203488	0.729673229244991	1	0.912790512650237	7.3901187503699	1.90069413985372
RiceS10-3-1	BWA	Rice	Single	10%	10G	3999908	35999172	39999080	3999908	148493	0	35850679	0.519287109	5.8946	1.38	131.7542	0.964204762	1	0.99628759	0.981776219	0.990856248371453	0.97802230580155	0.975083449177489	0.975083449177489	0.988786601958511	0.748678120296435	1	0.919034162093036	7.57554433687596	1.90782076405155
RiceS10-3-2	BWA	Rice	Single	10%	10G	3999908	35999172	39999080	3999908	123241	0	35875931	0.519287109	5.8946	1.39	121.3667	0.970109981	1	0.996918904	0.984828249	0.990856248371453	0.97802230580155	0.977159829800833	0.977159829800833	0.990695800153182	0.790139242559156	1	0.93259577741129	7.6366290338983	1.92329157756447
RiceS10-3-3	BWA	Rice	Single	10%	10G	3999908	35999172	39999080	3999908	149875	0	35849297	0.519287109	5.8946	1.4	112.13605	0.963883654	1	0.996253039	0.981609732	0.990856248371453	0.97802230580155	0.979004965088523	0.979004965088523	0.988682114006677	0.74642358950807	1	0.918294381471781	7.58028856933658	1.90697649547846
RiceS10-3-4	BWA	Rice	Single	10%	10G	3999908	35999172	39999080	3999908	144903	0	35854269	0.519287109	5.8946	1.4	113.3538833	0.965039902	1	0.996377342	0.982208963	0.990856248371453	0.97802230580155	0.978761529664543	0.978761529664543	0.989058026885517	0.754541720214827	1	0.920957048715803	7.59095840931824	1.91001507560132
RiceS10-3-5	BWA	Rice	Single	10%	10G	3999908	35999172	39999080	3999908	145275	0	35853897	0.519287109	5.8946	1.4	114.4817667	0.964953296	1	0.996368041	0.982164104	0.990856248371453	0.97802230580155	0.978536074527393	0.978536074527393	0.989029899119606	0.753933650987473	1	0.920757718924955	7.58967197225982	1.90978761804456
RiceS30-2-1	BWA	Rice	Single	50%	30G	47998900	47998900	95997800	47998899	189828	1	47809072	0.519287109	5.8946	1.41	404.1897	0.996060738	0.999999979	0.998022569	0.998026472	0.990856248371453	0.97802230580155	0.920625707342485	0.920625707342485	0.99403346607778	0.972342054815089	0.999999942844041	0.991241735416464	7.76774716801135	1.98527520149424
